"GO_ID","Term","p.value","p.adj","z.score","set.size","set.mean","set.sd","num.overlap","Genes","module","tissue"
"GO:0006957","complement activation, alternative pathway",0.000647327862503655,0.0230718185735849,3.41096758685553,13,0.230769230769231,0.438529009653515,3,"Cfd, C9, Susd4","black","liver"
"GO:0016004","phospholipase activator activity",0.000647327862503655,0.0230718185735849,3.41096758685553,13,0.230769230769231,0.438529009653515,3,"Gnaq, Lck, Ccl8","black","liver"
"GO:0048505","regulation of timing of cell differentiation",0.000647327862503655,0.0230718185735849,3.41096758685553,13,0.230769230769231,0.438529009653515,3,"Jag1, Ascl1, Serpine2","black","liver"
"GO:0048672","positive regulation of collateral sprouting",0.000647327862503655,0.0230718185735849,3.41096758685553,13,0.230769230769231,0.438529009653515,3,"Bdnf, Crabp2, Bcl11a","black","liver"
"GO:0022841","potassium ion leak channel activity",0.00123267164498797,0.038304373092837,3.2312104040152,14,0.214285714285714,0.42581531362632,3,"Kcnk2, Kcnk12, Kcnk13","black","liver"
"GO:0060979","vasculogenesis involved in coronary vascular morphogenesis",0.00123267164498797,0.038304373092837,3.2312104040152,14,0.214285714285714,0.42581531362632,3,"Nrp1, Tgfbr3, Zfpm2","black","liver"
"GO:2000353","positive regulation of endothelial cell apoptotic process",0.00123267164498797,0.038304373092837,3.2312104040152,14,0.214285714285714,0.42581531362632,3,"Plcg1, Cd160, Cd248","black","liver"
"GO:0002072","optic cup morphogenesis involved in camera-type eye development",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Aldh1a1, Phactr4","black","liver"
"GO:0002151","G-quadruplex RNA binding",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Aff2, Patl1","black","liver"
"GO:0002692","negative regulation of cellular extravasation",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Plcb1, Abr","black","liver"
"GO:0015636","short-chain fatty acid transmembrane transporter activity",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Slc22a30, Slc22a28","black","liver"
"GO:0034983","peptidyl-lysine deacetylation",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Sirt3, Hdac4","black","liver"
"GO:0036438","maintenance of lens transparency",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Aldh1a1, Vps13b","black","liver"
"GO:0045959","negative regulation of complement activation, classical pathway",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"C4bp, Susd4","black","liver"
"GO:0061156","pulmonary artery morphogenesis",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Lrp2, Jag1","black","liver"
"GO:0061438","renal system vasculature morphogenesis",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Notch3, Nrp1","black","liver"
"GO:0061439","kidney vasculature morphogenesis",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Notch3, Nrp1","black","liver"
"GO:0090273","regulation of somatostatin secretion",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Cacna1e, Irs1","black","liver"
"GO:0097151","positive regulation of inhibitory postsynaptic potential",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Igsf9b, Nlgn3","black","liver"
"GO:1990009","retinal cell apoptotic process",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Thrb, Grk1","black","liver"
"GO:2000969","positive regulation of AMPA receptor activity",0.00123869026489021,0.038304373092837,3.22981803815407,7,0.285714285714286,0.487950036474267,2,"Cacng2, Nlgn3","black","liver"
"GO:0001727","lipid kinase activity",4.43437716448614e-05,0.00635696865576538,4.08359770747456,6,0.5,0.547722557505166,3,"Sphk2, Agk, Cerkl","brown","liver"
"GO:0030240","skeletal muscle thin filament assembly",4.43437716448614e-05,0.00635696865576538,4.08359770747456,6,0.5,0.547722557505166,3,"Actc1, Prox1, Ttn","brown","liver"
"GO:0060916","mesenchymal cell proliferation involved in lung development",4.43437716448614e-05,0.00635696865576538,4.08359770747456,6,0.5,0.547722557505166,3,"Fgfr2, Tbx2, Phf14","brown","liver"
"GO:0097165","nuclear stress granule",4.43437716448614e-05,0.00635696865576538,4.08359770747456,6,0.5,0.547722557505166,3,"Sumo1, Sympk, Rbfox1","brown","liver"
"GO:0014866","skeletal myofibril assembly",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Actc1, Prox1, Ttn","brown","liver"
"GO:0035790","platelet-derived growth factor receptor-alpha signaling pathway",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Adipoq, Phf14, Cblb","brown","liver"
"GO:0042117","monocyte activation",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Foxp1, Npy, Fer1l5","brown","liver"
"GO:0043696","dedifferentiation",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Cdk6, Ncoa3, Fezf2","brown","liver"
"GO:0043697","cell dedifferentiation",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Cdk6, Ncoa3, Fezf2","brown","liver"
"GO:0044209","AMP salvage",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Adk, Adsl, Hprt","brown","liver"
"GO:0060501","positive regulation of epithelial cell proliferation involved in lung morphogenesis",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Fgfr2, Hmga2, Foxp2","brown","liver"
"GO:0070995","NADPH oxidation",0.000236833262477809,0.00635696865576538,3.67609294896024,7,0.428571428571429,0.534522483824849,3,"Fdx1, Txnrd1, Fmo2","brown","liver"
"GO:0010256","endomembrane system organization",0.000476118661788264,0.00986679028410166,-3.49384427063698,465,0.0301075268817204,0.171067229572882,14,"Ank3, Spta1, Reep1, Syt7, Syne1, Tmem33, Cdan1, Usp50, Parp11, Gbf1, Ap1s2, Ank2, Baiap2l2, Fer1l5","brown","liver"
"GO:0005769","early endosome",0.000685703203330049,0.0141521435938757,-3.39523259332744,292,0.0205479452054795,0.142108717986343,6,"Kcnq1, Commd1, Nsg2, Marchf1, Ap1s2, Zfyve28","brown","liver"
"GO:0008020","G protein-coupled photoreceptor activity",0.00083526755446206,0.0171303183726911,3.34083530199293,8,0.375,0.517549169506766,3,"Opn3, Opn1mw, Opn4","brown","liver"
"GO:0036156","inner dynein arm",0.00083526755446206,0.0171303183726911,3.34083530199293,8,0.375,0.517549169506766,3,"Dnah7b, Dnah3, Dnah7a","brown","liver"
"GO:0050861","positive regulation of B cell receptor signaling pathway",0.00083526755446206,0.0171303183726911,3.34083530199293,8,0.375,0.517549169506766,3,"Prkch, Foxp1, Slc39a10","brown","liver"
"GO:0060455","negative regulation of gastric acid secretion",0.00083526755446206,0.0171303183726911,3.34083530199293,8,0.375,0.517549169506766,3,"Oxt, Tff2, Nmu","brown","liver"
"GO:0090119","vesicle-mediated cholesterol transport",0.00083526755446206,0.0171303183726911,3.34083530199293,8,0.375,0.517549169506766,3,"Pip4k2a, Syt7, Tpcn2","brown","liver"
"GO:0099511","voltage-gated calcium channel activity involved in regulation of cytosolic calcium levels",0.00083526755446206,0.0171303183726911,3.34083530199293,8,0.375,0.517549169506766,3,"Cacna1e, Htr1b, Tspoap1","brown","liver"
"GO:0099626","voltage-gated calcium channel activity involved in regulation of presynaptic cytosolic calcium levels",0.00083526755446206,0.0171303183726911,3.34083530199293,8,0.375,0.517549169506766,3,"Cacna1e, Htr1b, Tspoap1","brown","liver"
"GO:0042060","wound healing",0.000939147751102219,0.0190125244723138,-3.3081491589513,326,0.0245398773006135,0.154955884358148,8,"Cd36, P2rx1, Slc12a2, Syt7, C1galt1c1, F13a1, Duox1, Fer1l5","brown","liver"
"GO:0006066","alcohol metabolic process",0.00209198389070754,0.0410732181990208,-3.07685307175275,284,0.0246478873239437,0.155323267010042,7,"Fdx1, Dhrs3, Soat1, Sphk2, Cacna1h, Acer3, Akr1c20","brown","liver"
"GO:0010649","regulation of cell communication by electrical coupling",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Ank3, Camk2d, Pde4d","brown","liver"
"GO:0021684","cerebellar granular layer formation",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Grid2, Nrxn1, Prox1","brown","liver"
"GO:0021707","cerebellar granule cell differentiation",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Grid2, Nrxn1, Prox1","brown","liver"
"GO:0042451","purine nucleoside biosynthetic process",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Adk, Ak1, Hprt","brown","liver"
"GO:0042455","ribonucleoside biosynthetic process",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Adk, Ak1, Hprt","brown","liver"
"GO:0046129","purine ribonucleoside biosynthetic process",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Adk, Ak1, Hprt","brown","liver"
"GO:0048495","Roundabout binding",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Slit1, Slit3, Lgr4","brown","liver"
"GO:2000794","regulation of epithelial cell proliferation involved in lung morphogenesis",0.00223173014549016,0.0436101707966868,3.05752501353759,9,0.333333333333333,0.5,3,"Fgfr2, Hmga2, Foxp2","brown","liver"
"GO:0006914","autophagy",0.00248120142950796,0.0481956183855385,-3.02562460765097,398,0.0326633165829146,0.177977561235483,13,"Drd3, Pip4k2a, Srpx, Smurf1, Tlr9, Trim8, Gabarapl2, Rnf185, Lzts1, Tpcn2, Rragb, Vcp, Spata33","brown","liver"
"GO:0061919","process utilizing autophagic mechanism",0.00248120142950796,0.0481956183855385,-3.02562460765097,398,0.0326633165829146,0.177977561235483,13,"Drd3, Pip4k2a, Srpx, Smurf1, Tlr9, Trim8, Gabarapl2, Rnf185, Lzts1, Tpcn2, Rragb, Vcp, Spata33","brown","liver"
"GO:0000276","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",0,0,9.01118302353806,6,0.333333333333333,0.516397779494322,2,"Atp5k, Atp5g3","cyan","liver"
"GO:0004129","cytochrome-c oxidase activity",0,0,11.0373335961399,9,0.333333333333333,0.5,3,"Cox4i1, Cox6a1, Surf1","cyan","liver"
"GO:0005751","mitochondrial respiratory chain complex IV",0,0,8.41272361290143,15,0.2,0.414039335605413,3,"Cox4i1, Cox6a1, Cox8a","cyan","liver"
"GO:0005753","mitochondrial proton-transporting ATP synthase complex",0,0,10.4430222960768,10,0.3,0.483045891539648,3,"Atp5k, Atp5d, Atp5g3","cyan","liver"
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen",0,0,9.08568756047354,13,0.230769230769231,0.438529009653515,3,"Cox4i1, Cox6a1, Cox8a","cyan","liver"
"GO:0007005","mitochondrion organization",0,0,8.54144304967628,435,0.0436781609195402,0.204613353160396,19,"Gpx1, Grpel1, Surf1, Timm13, Coa3, Atp5d, Ndufa3, Ndufc1, Romo1, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Fam162a, Ndufab1, Ndufs7, Chchd10, Ndufaf8, Ndufs8","cyan","liver"
"GO:0009117","nucleotide metabolic process",0,0,8.3376503353875,450,0.0422222222222222,0.201319576514919,19,"Atp5k, Guk1, Hint1, Dtymk, Atp5d, Ndufa3, Ndufc1, Ndufa7, Dctpp1, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Haao, Ndufs8, Atp5g3","cyan","liver"
"GO:0009150","purine ribonucleotide metabolic process",0,0,8.29271931297765,337,0.0474777448071217,0.212974652548683,16,"Atp5k, Guk1, Hint1, Atp5d, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Ndufs8, Atp5g3","cyan","liver"
"GO:0009186","deoxyribonucleoside diphosphate metabolic process",0,0,9.01118302353806,6,0.333333333333333,0.516397779494322,2,"Guk1, Dtymk","cyan","liver"
"GO:0016675","oxidoreductase activity, acting on a heme group of donors",0,0,10.4430222960768,10,0.3,0.483045891539648,3,"Cox4i1, Cox6a1, Surf1","cyan","liver"
"GO:0016714","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen",0,0,9.01118302353806,6,0.333333333333333,0.516397779494322,2,"Pcbd1, Pcbd2","cyan","liver"
"GO:0031386","protein tag",0,0,8.3092586278114,7,0.285714285714286,0.487950036474267,2,"Nedd8, Ubl5","cyan","liver"
"GO:0042559","pteridine-containing compound biosynthetic process",0,0,11.0373335961399,9,0.333333333333333,0.5,3,"Pcbd1, Spr, Pcbd2","cyan","liver"
"GO:0045039","protein insertion into mitochondrial inner membrane",0,0,11.0373335961399,9,0.333333333333333,0.5,3,"Timm13, Romo1, Ndufa13","cyan","liver"
"GO:0045259","proton-transporting ATP synthase complex",0,0,9.93041678376473,11,0.272727272727273,0.467099366496914,3,"Atp5k, Atp5d, Atp5g3","cyan","liver"
"GO:0045263","proton-transporting ATP synthase complex, coupling factor F(o)",0,0,8.3092586278114,7,0.285714285714286,0.487950036474267,2,"Atp5k, Atp5g3","cyan","liver"
"GO:0046933","proton-transporting ATP synthase activity, rotational mechanism",0,0,9.01118302353806,6,0.333333333333333,0.516397779494322,2,"Atp5k, Atp5d","cyan","liver"
"GO:0106035","protein maturation by [4Fe-4S] cluster transfer",0,0,9.01118302353806,6,0.333333333333333,0.516397779494322,2,"Ciao2b, Isca2","cyan","liver"
"GO:0006412","translation",2.22044604925031e-16,2.57357042095043e-14,8.26796036368678,497,0.0402414486921529,0.196723007258922,20,"Mrpl40, Rpl8, Rpl3, Rps26, Coa3, Eif3i, Eef1b2, Mrpl12, Mrps24, Aurkaip1, Mrps28, Mrps16, Mrps21, Ndufa7, Mrpl11, Rps21, Mrpl42, Mrpl14, Mrpl52, Mrpl22","cyan","liver"
"GO:0006753","nucleoside phosphate metabolic process",2.22044604925031e-16,2.57357042095043e-14,8.25866913504093,456,0.0416666666666667,0.200045782305739,19,"Atp5k, Guk1, Hint1, Dtymk, Atp5d, Ndufa3, Ndufc1, Ndufa7, Dctpp1, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Haao, Ndufs8, Atp5g3","cyan","liver"
"GO:0042788","polysomal ribosome",4.44089209850063e-16,5.13407703265745e-14,8.12351101412835,16,0.1875,0.403112887414928,3,"Rpl8, Rps26, Rps21","cyan","liver"
"GO:0009259","ribonucleotide metabolic process",1.33226762955019e-15,1.5324442052023e-13,7.98208591846561,356,0.0449438202247191,0.207472373021896,16,"Atp5k, Guk1, Hint1, Atp5d, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Ndufs8, Atp5g3","cyan","liver"
"GO:0045277","respiratory chain complex IV",3.77475828372553e-15,4.07441326596441e-13,7.85954754781772,17,0.176470588235294,0.392952623996688,3,"Cox4i1, Cox6a1, Cox8a","cyan","liver"
"GO:0006163","purine nucleotide metabolic process",3.99680288865056e-15,4.2937351787272e-13,7.8566681369627,404,0.0420792079207921,0.201018828453753,17,"Atp5k, Guk1, Hint1, Atp5d, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Haao, Ndufs8, Atp5g3","cyan","liver"
"GO:0019693","ribose phosphate metabolic process",3.99680288865056e-15,4.2937351787272e-13,7.85791888076921,364,0.043956043956044,0.20527951311155,16,"Atp5k, Guk1, Hint1, Atp5d, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Ndufs8, Atp5g3","cyan","liver"
"GO:1990351","transporter complex",4.66293670342566e-15,4.99757098449503e-13,7.8350760608069,327,0.0458715596330275,0.209527123194847,15,"Cacnb2, Timm10b, Timm13, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Smdt1, Ndufa11, Ndufab1, Ndufs7, Ndufs8, Atp5g3","cyan","liver"
"GO:0055086","nucleobase-containing small molecule metabolic process",5.55111512312578e-15,5.93552333000891e-13,7.8122972378141,492,0.0386178861788618,0.192878612579608,19,"Atp5k, Guk1, Hint1, Dtymk, Atp5d, Ndufa3, Ndufc1, Ndufa7, Dctpp1, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Haao, Ndufs8, Atp5g3","cyan","liver"
"GO:0005744","TIM23 mitochondrial import inner membrane translocase complex",9.76996261670138e-15,1.03253317213631e-12,7.74128428583044,8,0.25,0.462910049886276,2,"Grpel1, Romo1","cyan","liver"
"GO:0006558","L-phenylalanine metabolic process",9.76996261670138e-15,1.03253317213631e-12,7.74128428583044,8,0.25,0.462910049886276,2,"Pcbd1, Spr","cyan","liver"
"GO:0008250","oligosaccharyltransferase complex",9.76996261670138e-15,1.03253317213631e-12,7.74128428583044,8,0.25,0.462910049886276,2,"Krtcap2, Ost4","cyan","liver"
"GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process",9.76996261670138e-15,1.03253317213631e-12,7.74128428583044,8,0.25,0.462910049886276,2,"Pcbd1, Spr","cyan","liver"
"GO:1990072","TRAPPIII protein complex",9.76996261670138e-15,1.03253317213631e-12,7.74128428583044,8,0.25,0.462910049886276,2,"Trappc2l, Trappc6a","cyan","liver"
"GO:0090407","organophosphate biosynthetic process",1.31006316905768e-14,1.37813804504798e-12,7.70558044325409,415,0.0409638554216867,0.198445738807363,17,"Atp5k, Guk1, Dtymk, Atp5d, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Dpm3, Ndufa11, Ndufab1, Ndufs7, Haao, Ndufs8, Atp5g3","cyan","liver"
"GO:0005732","sno(s)RNA-containing ribonucleoprotein complex",2.59792187762287e-14,2.72035267875222e-12,7.61729375400833,18,0.166666666666667,0.383482494423685,3,"Nhp2, Lsm6, Pop5","cyan","liver"
"GO:0051204","protein insertion into mitochondrial membrane",2.59792187762287e-14,2.72035267875222e-12,7.61729375400833,18,0.166666666666667,0.383482494423685,3,"Timm13, Romo1, Ndufa13","cyan","liver"
"GO:0072521","purine-containing compound metabolic process",4.9293902293357e-14,5.14985607674865e-12,7.53377899778758,428,0.0397196261682243,0.195528266343867,17,"Atp5k, Guk1, Hint1, Atp5d, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Ndufa11, Ndufab1, Ndufs7, Urah, Haao, Ndufs8, Atp5g3","cyan","liver"
"GO:0034312","diol biosynthetic process",1.4255263636187e-13,1.47910537272965e-11,7.39386977426506,19,0.157894736842105,0.374634324632678,3,"Pcbd1, Spr, Pcbd2","cyan","liver"
"GO:0008137","NADH dehydrogenase (ubiquinone) activity",3.62154750632726e-13,3.73216038265174e-11,7.26902667453009,9,0.222222222222222,0.440958551844098,2,"Ndufs7, Ndufs8","cyan","liver"
"GO:0044571","[2Fe-2S] cluster assembly",3.62154750632726e-13,3.73216038265174e-11,7.26902667453009,9,0.222222222222222,0.440958551844098,2,"Fdx2, Ndufab1","cyan","liver"
"GO:0050136","NADH dehydrogenase (quinone) activity",3.62154750632726e-13,3.73216038265174e-11,7.26902667453009,9,0.222222222222222,0.440958551844098,2,"Ndufs7, Ndufs8","cyan","liver"
"GO:0042558","pteridine-containing compound metabolic process",2.66342503607575e-12,2.72626989647754e-10,6.9944284378726,21,0.142857142857143,0.358568582800318,3,"Pcbd1, Spr, Pcbd2","cyan","liver"
"GO:0090151","establishment of protein localization to mitochondrial membrane",2.66342503607575e-12,2.72626989647754e-10,6.9944284378726,21,0.142857142857143,0.358568582800318,3,"Timm13, Romo1, Ndufa13","cyan","liver"
"GO:1902495","transmembrane transporter complex",5.23359133808299e-12,5.33311153131275e-10,6.89909496953781,306,0.042483660130719,0.20202022637172,13,"Cacnb2, Ndufa3, Ndufc1, Ndufa7, Ndufa13, Ndufb10, Ndufa8, Smdt1, Ndufa11, Ndufab1, Ndufs7, Ndufs8, Atp5g3","cyan","liver"
"GO:0046054","dGMP metabolic process",6.51123599482162e-12,6.62024106169921e-10,6.86799166593349,10,0.2,0.421637021355784,2,"Guk1, Urah","cyan","liver"
"GO:0070069","cytochrome complex",2.99995583930013e-11,3.00986758766786e-09,6.64657304673571,23,0.130434782608696,0.344350221575091,3,"Cox4i1, Cox6a1, Cox8a","cyan","liver"
"GO:0003954","NADH dehydrogenase activity",6.95321578092489e-11,6.93039340965271e-09,6.52166271328726,11,0.181818181818182,0.404519917477945,2,"Ndufs7, Ndufs8","cyan","liver"
"GO:0009133","nucleoside diphosphate biosynthetic process",6.95321578092489e-11,6.93039340965271e-09,6.52166271328726,11,0.181818181818182,0.404519917477945,2,"Guk1, Dtymk","cyan","liver"
"GO:1990229","iron-sulfur cluster assembly complex",6.95321578092489e-11,6.93039340965271e-09,6.52166271328726,11,0.181818181818182,0.404519917477945,2,"Fdx2, Ndufab1","cyan","liver"
"GO:0009072","aromatic amino acid metabolic process",8.66384741726733e-11,8.5977832212751e-09,6.48859840804181,24,0.125,0.337831962346088,3,"Pcbd1, Spr, Haao","cyan","liver"
"GO:0003955","NAD(P)H dehydrogenase (quinone) activity",5.02115682365911e-10,4.52003346477614e-08,6.21844196783627,12,0.166666666666667,0.389249472080761,2,"Ndufs7, Ndufs8","cyan","liver"
"GO:0009120","deoxyribonucleoside metabolic process",5.02115682365911e-10,4.52003346477614e-08,6.21844196783627,12,0.166666666666667,0.389249472080761,2,"Dtymk, Urah","cyan","liver"
"GO:0030008","TRAPP complex",5.02115682365911e-10,4.52003346477614e-08,6.21844196783627,12,0.166666666666667,0.389249472080761,2,"Trappc2l, Trappc6a","cyan","liver"
"GO:0034311","diol metabolic process",5.66812152769103e-10,5.09236559341867e-08,6.19939332057671,26,0.115384615384615,0.325812593608421,3,"Pcbd1, Spr, Pcbd2","cyan","liver"
"GO:0009170","purine deoxyribonucleoside monophosphate metabolic process",2.6828499422038e-09,2.35914700516184e-07,5.94991303170511,13,0.153846153846154,0.375533808099405,2,"Guk1, Urah","cyan","liver"
"GO:0015252","proton channel activity",2.6828499422038e-09,2.35914700516184e-07,5.94991303170511,13,0.153846153846154,0.375533808099405,2,"Atp5k, Atp5d","cyan","liver"
"GO:0097428","protein maturation by iron-sulfur cluster transfer",2.6828499422038e-09,2.35914700516184e-07,5.94991303170511,13,0.153846153846154,0.375533808099405,2,"Ciao2b, Isca2","cyan","liver"
"GO:0009263","deoxyribonucleotide biosynthetic process",1.13109395183386e-08,9.75782755796068e-07,5.7097994252329,14,0.142857142857143,0.363136519601281,2,"Guk1, Dtymk","cyan","liver"
"GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.13109395183386e-08,9.75782755796068e-07,5.7097994252329,14,0.142857142857143,0.363136519601281,2,"Guk1, Dtymk","cyan","liver"
"GO:0018279","protein N-linked glycosylation via asparagine",1.13109395183386e-08,9.75782755796068e-07,5.7097994252329,14,0.142857142857143,0.363136519601281,2,"Ube2j1, Ost4","cyan","liver"
"GO:0030150","protein import into mitochondrial matrix",1.13109395183386e-08,9.75782755796068e-07,5.7097994252329,14,0.142857142857143,0.363136519601281,2,"Grpel1, Romo1","cyan","liver"
"GO:0046385","deoxyribose phosphate biosynthetic process",1.13109395183386e-08,9.75782755796068e-07,5.7097994252329,14,0.142857142857143,0.363136519601281,2,"Guk1, Dtymk","cyan","liver"
"GO:0050145","nucleoside monophosphate kinase activity",1.13109395183386e-08,9.75782755796068e-07,5.7097994252329,14,0.142857142857143,0.363136519601281,2,"Guk1, Dtymk","cyan","liver"
