"GO_ID","Term","p.value","p.adj","z.score","set.size","set.mean","set.sd","num.overlap","Genes","module","tissue","fraction_overlap"
"GO:0019724","B cell mediated immunity",0,0,28.2845509123523,118,0.076271186440678,0.266563430690495,9,"B2m, H2-Aa, H2-Ab1, H2-Eb1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, Cd74","bisque4","kidney",0.076271186440678
"GO:0019882","antigen processing and presentation",0,0,51.4976643145422,87,0.160919540229885,0.369586922727183,14,"B2m, H2-Aa, H2-Ab1, H2-D1, H2-Eb1, H2-K1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, H2-Q1, H2-Q4, H2-Q7, Cd74","bisque4","kidney",0.160919540229885
"GO:0019883","antigen processing and presentation of endogenous antigen",0,0,39.6081074878637,27,0.222222222222222,0.423659272868162,6,"B2m, H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.222222222222222
"GO:0019884","antigen processing and presentation of exogenous antigen",0,0,64.9193291783244,28,0.357142857142857,0.487950036474267,10,"B2m, H2-Aa, H2-Ab1, H2-Eb1, H2-K1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, Cd74","bisque4","kidney",0.357142857142857
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",0,0,42.0250090460592,24,0.25,0.442325868464691,6,"B2m, H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.25
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",0,0,75.0190335804531,17,0.529411764705882,0.514495755427527,9,"B2m, H2-Aa, H2-Ab1, H2-Eb1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, Cd74","bisque4","kidney",0.529411764705882
"GO:0023023","MHC protein complex binding",0,0,75.0190335804531,17,0.529411764705882,0.514495755427527,9,"B2m, H2-Aa, H2-Ab1, H2-Eb1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, Cd74","bisque4","kidney",0.529411764705882
"GO:0023026","MHC class II protein complex binding",0,0,89.3199158146338,12,0.75,0.452267016866645,9,"B2m, H2-Aa, H2-Ab1, H2-Eb1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, Cd74","bisque4","kidney",0.75
"GO:0030666","endocytic vesicle membrane",0,0,22.4720333556746,37,0.108108108108108,0.314800093867678,4,"B2m, H2-D1, H2-K1, H2-Q7","bisque4","kidney",0.108108108108108
"GO:0030670","phagocytic vesicle membrane",0,0,29.9167940559985,21,0.19047619047619,0.402373908081478,4,"B2m, H2-D1, H2-K1, H2-Q7","bisque4","kidney",0.19047619047619
"GO:0030881","beta-2-microglobulin binding",0,0,40.4454573606711,18,0.277777777777778,0.460888598962477,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.277777777777778
"GO:0031341","regulation of cell killing",0,0,19.5296293326534,109,0.055045871559633,0.229123223571991,6,"B2m, H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.055045871559633
"GO:0031343","positive regulation of cell killing",0,0,24.3033261940062,71,0.0845070422535211,0.28012644457405,6,"B2m, H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.0845070422535211
"GO:0031902","late endosome membrane",0,0,18.2020856607294,56,0.0714285714285714,0.259870097418821,4,"H2-Eb1, H2-DMa, H2-DMb1, H2-DMb2","bisque4","kidney",0.0714285714285714
"GO:0031985","Golgi cisterna",0,0,22.6029402104208,57,0.087719298245614,0.285400830561533,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.087719298245614
"GO:0032398","MHC class Ib protein complex",0,0,42.9110152406204,16,0.3125,0.478713553878169,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.3125
"GO:0033106","cis-Golgi network membrane",0,0,33.2751367204372,17,0.235294117647059,0.437237316097603,4,"H2-D1, H2-K1, H2-Q1, H2-Q7","bisque4","kidney",0.235294117647059
"GO:0034341","response to type II interferon",0,0,19.0002450725931,115,0.0521739130434783,0.223350808200972,6,"Ciita, H2-Aa, H2-Ab1, H2-Eb1, H2-Q7, Cd74","bisque4","kidney",0.0521739130434783
"GO:0042287","MHC protein binding",0,0,34.2666701594482,36,0.166666666666667,0.377964473009227,6,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7, Cd74","bisque4","kidney",0.166666666666667
"GO:0042288","MHC class I protein binding",0,0,33.6145844186317,26,0.192307692307692,0.40191847623425,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.192307692307692
"GO:0042605","peptide antigen binding",0,0,54.9435397673662,25,0.32,0.476095228569523,8,"H2-Aa, H2-Ab1, H2-D1, H2-Eb1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.32
"GO:0042608","T cell receptor binding",0,0,42.9337335419881,23,0.260869565217391,0.44897775854488,6,"H2-D1, H2-Eb1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.260869565217391
"GO:0042610","CD8 receptor binding",0,0,44.3245691361666,15,0.333333333333333,0.487950036474267,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.333333333333333
"GO:0042611","MHC protein complex",0,0,90.9486722342545,28,0.5,0.509175077217316,14,"B2m, H2-Aa, H2-Ab1, H2-D1, H2-Eb1, H2-K1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, H2-Q1, H2-Q4, H2-Q7, Cd74","bisque4","kidney",0.5
"GO:0042612","MHC class I protein complex",0,0,49.9726954644435,17,0.352941176470588,0.492592183071889,6,"B2m, H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.352941176470588
"GO:0042613","MHC class II protein complex",0,0,93.2977513402003,11,0.818181818181818,0.404519917477945,9,"B2m, H2-Aa, H2-Ab1, H2-Eb1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, Cd74","bisque4","kidney",0.818181818181818
"GO:0042824","MHC class I peptide loading complex",0,0,62.1663355066536,11,0.545454545454545,0.522232967867094,6,"B2m, H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.545454545454545
"GO:0046703","natural killer cell lectin-like receptor binding",0,0,35.7548478761881,23,0.217391304347826,0.42174116783665,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.217391304347826
"GO:0046977","TAP binding",0,0,39.6417460318264,12,0.333333333333333,0.492365963917331,4,"H2-D1, H2-K1, H2-Q1, H2-Q7","bisque4","kidney",0.333333333333333
"GO:0046978","TAP1 binding",0,0,39.6417460318264,12,0.333333333333333,0.492365963917331,4,"H2-D1, H2-K1, H2-Q1, H2-Q7","bisque4","kidney",0.333333333333333
"GO:0046979","TAP2 binding",0,0,39.6417460318264,12,0.333333333333333,0.492365963917331,4,"H2-D1, H2-K1, H2-Q1, H2-Q7","bisque4","kidney",0.333333333333333
"GO:0048002","antigen processing and presentation of peptide antigen",0,0,67.3391759952017,51,0.274509803921569,0.450707504820988,14,"B2m, H2-Aa, H2-Ab1, H2-D1, H2-Eb1, H2-K1, H2-DMa, H2-DMb1, H2-DMb2, H2-Oa, H2-Q1, H2-Q4, H2-Q7, Cd74","bisque4","kidney",0.274509803921569
"GO:0051084","'de novo' post-translational protein folding",0,0,24.9887103969418,30,0.133333333333333,0.34574590364176,4,"H2-DMa, H2-DMb1, H2-DMb2, Cd74","bisque4","kidney",0.133333333333333
"GO:0051085","chaperone cofactor-dependent protein refolding",0,0,26.3549887659325,27,0.148148148148148,0.362013992898246,4,"H2-DMa, H2-DMb1, H2-DMb2, Cd74","bisque4","kidney",0.148148148148148
"GO:0061077","chaperone-mediated protein folding",0,0,18.9032190407051,52,0.0769230769230769,0.269069117598525,4,"H2-DMa, H2-DMb1, H2-DMb2, Cd74","bisque4","kidney",0.0769230769230769
"GO:0062061","TAP complex binding",0,0,60.7539370624688,8,0.625,0.517549169506766,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.625
"GO:0070971","endoplasmic reticulum exit site",0,0,32.9815481268981,27,0.185185185185185,0.39584739066357,5,"H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.185185185185185
"GO:0071889","14-3-3 protein binding",0,0,20.5804432753769,44,0.0909090909090909,0.290803363451153,4,"H2-D1, H2-K1, H2-Q1, H2-Q7","bisque4","kidney",0.0909090909090909
"GO:0098852","lytic vacuole membrane",0,0,21.8422071707835,155,0.0516129032258065,0.221961397927856,8,"H2-D1, H2-Eb1, H2-K1, H2-DMa, H2-DMb1, H2-DMb2, H2-Q1, H2-Q7","bisque4","kidney",0.0516129032258065
"GO:0140534","endoplasmic reticulum protein-containing complex",0,0,20.3069612198712,101,0.0594059405940594,0.237561873128573,6,"B2m, H2-D1, H2-K1, H2-Q1, H2-Q4, H2-Q7","bisque4","kidney",0.0594059405940594
"GO:0005550","pheromone binding",8.42642178255915e-10,6.20070294338561e-08,6.13667935266316,74,0.121621621621622,0.329079359321701,9,"Lcn4, Vmn1r6, Vmn1r22, Vmn1r9, Vmn1r228, Vmn1r230, Vmn1r80, Vmn1r195, Vmn1r211","black","kidney",0.121621621621622
"GO:0005549","odorant binding",8.73023231484638e-09,6.39328106014875e-07,5.75371687435259,81,0.111111111111111,0.316227766016838,9,"Lcn4, Vmn1r6, Vmn1r22, Vmn1r9, Vmn1r228, Vmn1r230, Vmn1r80, Vmn1r195, Vmn1r211","black","kidney",0.111111111111111
"GO:0016503","pheromone receptor activity",8.73023231484638e-09,6.39328106014875e-07,5.75371687435259,81,0.111111111111111,0.316227766016838,9,"Vmn1r42, Vmn1r6, Vmn1r22, Vmn1r9, Vmn1r228, Vmn1r230, Vmn1r80, Vmn1r195, Vmn1r211","black","kidney",0.111111111111111
"GO:0019236","response to pheromone",2.10708663850312e-08,1.54057458079963e-06,5.60297085634943,84,0.107142857142857,0.311152430116883,9,"Vmn1r42, Vmn1r6, Vmn1r22, Vmn1r9, Vmn1r228, Vmn1r230, Vmn1r80, Vmn1r195, Vmn1r211","black","kidney",0.107142857142857
"GO:0060045","positive regulation of cardiac muscle cell proliferation",1.65965710108296e-06,0.000110857066083292,4.79098357964665,26,0.153846153846154,0.36794648440312,4,"Fgfr2, Tbx2, Zfpm2, Mapk14","black","kidney",0.153846153846154
"GO:0046717","acid secretion",2.67516452323591e-06,0.00016623975993642,4.69430362441977,54,0.111111111111111,0.317220634287258,6,"Htr6, Kcnq1, Ntsr1, Tff2, Slc22a16, Apba1","black","kidney",0.111111111111111
"GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process",3.62161822597962e-06,0.000224441782576016,4.63199333093607,55,0.109090909090909,0.314626602482846,6,"Bad, Serpinb9c, Serpinb9d, Foxl2, Ctsr, Ctsm","black","kidney",0.109090909090909
"GO:0060038","cardiac muscle cell proliferation",6.42762939473407e-06,0.000397257149158937,4.51181151813936,57,0.105263157894737,0.309620189351624,6,"Fgfr2, Tbx2, Zfpm2, Mapk14, Arid2, Vgll4","black","kidney",0.105263157894737
"GO:0060043","regulation of cardiac muscle cell proliferation",9.56820004360814e-06,0.000590557604317549,4.42670826165162,43,0.116279069767442,0.324353006224288,5,"Fgfr2, Tbx2, Zfpm2, Mapk14, Vgll4","black","kidney",0.116279069767442
"GO:0005891","voltage-gated calcium channel complex",1.33220739650941e-05,0.000820027660959509,4.35474692005805,30,0.133333333333333,0.34574590364176,4,"Cacna1e, Cacna2d1, Pde4b, Cacna2d4","black","kidney",0.133333333333333
"GO:0005245","voltage-gated calcium channel activity",9.24162046351817e-05,0.00553889226464806,3.90968591629815,35,0.114285714285714,0.322802851090676,4,"Cacna1e, Cacna2d1, Cacna1i, Cacna2d4","black","kidney",0.114285714285714
"GO:0046173","polyol biosynthetic process",9.49827201544018e-05,0.00568523377533903,3.90306362719723,51,0.0980392156862745,0.300326619585032,5,"Pcbd1, Cd244a, Ntsr1, Plcd1, Acer3","black","kidney",0.0980392156862745
"GO:0022843","voltage-gated monoatomic cation channel activity",0.000142514160533569,0.00771881095398819,3.80376365069603,112,0.0714285714285714,0.258696862996185,8,"Cacna1e, Cacna2d1, Kcnj6, Kcnq1, Kcnh8, Cacna1i, Lrrc52, Cacna2d4","black","kidney",0.0714285714285714
"GO:0014855","striated muscle cell proliferation",0.000238111639172089,0.0127750119720715,3.6747186687857,74,0.0810810810810811,0.274822819971154,6,"Fgfr2, Tbx2, Zfpm2, Mapk14, Arid2, Vgll4","black","kidney",0.0810810810810811
"GO:0005546","phosphatidylinositol-4,5-bisphosphate binding",0.000441607987623716,0.0234443401355015,3.51388257226524,78,0.0769230769230769,0.268194093760605,6,"Kcnq1, Plcd1, Tulp1, Syt5, Syt7, Apba1","black","kidney",0.0769230769230769
"GO:0031045","dense core granule",0.000642439493778735,0.0338693506268766,3.41303390298838,42,0.0952380952380952,0.297101757186175,4,"Cacna2d1, Kif1a, Syt5, Syt7","black","kidney",0.0952380952380952
"GO:0016504","peptidase activator activity",0.000804960789122955,0.0421932841709443,3.35108331958046,43,0.0930232558139535,0.293902598732179,4,"Bad, Pcolce, Ctsr, Ctsm","black","kidney",0.0930232558139535
"GO:0055023","positive regulation of cardiac muscle tissue growth",0.000804960789122955,0.0421932841709443,3.35108331958046,43,0.0930232558139535,0.293902598732179,4,"Fgfr2, Tbx2, Zfpm2, Mapk14","black","kidney",0.0930232558139535
"GO:0006607","NLS-bearing protein import into nucleus",2.22044604925031e-16,3.61218991226256e-13,8.20933861099823,6,0.833333333333333,0.408248290463863,5,"Kpna1, Kpna3, Kpna4, Ranbp2, Ipo5","blue","kidney",0.833333333333333
"GO:0010498","proteasomal protein catabolic process",1.77635683940025e-15,2.52853293858379e-12,7.94980795640452,408,0.147058823529412,0.354599371088004,60,"Birc2, Fmr1, Mtm1, Tbl1x, Ubr1, Ufd1, Usp9x, Cop1, Mapk8, Mapk9, Cul3, Cul1, Prpf19, Sirt6, Fbxw7, Fbxl17, Fbxl3, Ube2k, Sdcbp, Rybp, Trip4, Stub1, Pias1, Sh3bgrl, Psmd8, Marchf7, Fbxo3, Usp14, Sirt2, Lrrk2, Erlec1, Appbp2, Psmc6, Ubxn4, Ubr3, Ubac2, Bag5, Atg7, Spsb1, Spopl, Rnft1, Ltn1, Rnf34, Csnk1a1, Sirt1, Nhlrc1, Ubxn8, Rnf185, Fbxl21, Os9, Trib2, Pja2, Yod1, Ecpas, Fbxl19, Tmtc3, Fbxl5, Fbxl4, Tmem67, Fbxl7","blue","kidney",0.147058823529412
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",2.88657986402541e-15,3.75667750875307e-12,7.8915826358107,352,0.153409090909091,0.360894382395674,54,"Birc2, Mtm1, Tbl1x, Ubr1, Ufd1, Usp9x, Cop1, Mapk8, Mapk9, Cul3, Cul1, Sirt6, Fbxw7, Fbxl17, Fbxl3, Ube2k, Sdcbp, Rybp, Trip4, Stub1, Pias1, Sh3bgrl, Psmd8, Fbxo3, Usp14, Sirt2, Lrrk2, Erlec1, Appbp2, Psmc6, Ubxn4, Ubr3, Bag5, Atg7, Spsb1, Spopl, Ltn1, Rnf34, Csnk1a1, Sirt1, Nhlrc1, Ubxn8, Rnf185, Fbxl21, Os9, Trib2, Pja2, Yod1, Ecpas, Fbxl19, Fbxl5, Fbxl4, Tmem67, Fbxl7","blue","kidney",0.153409090909091
"GO:0048193","Golgi vesicle transport",1.2188028364335e-12,1.23369931554546e-09,7.10322580643947,231,0.164502164502165,0.371535695218348,38,"Copa, Csk, Cux1, Kif16b, Sec22b, Sec23a, Exoc4, Cul3, Golga5, Vamp4, Gosr1, Uso1, Tmed2, Ykt6, Gosr2, Golga7, Blzf1, Tmed7, Lrrk2, Trappc13, Yipf5, Ergic2, Snx2, Yipf4, Copb1, Exoc6b, Trappc8, Yipf6, Uvrag, Scyl1, Rabif, Tmed4, Arl1, Exoc5, Arcn1, Trappc10, Cog7, Pgap1","blue","kidney",0.164502164502165
"GO:0042308","negative regulation of protein import into nucleus",7.28794802284938e-12,6.38396216232287e-09,6.8518918324654,15,0.466666666666667,0.516397779494322,7,"Angpt1, Ei24, Hnf4a, Pkia, Rab23, Sirt6, Ufm1","blue","kidney",0.466666666666667
"GO:0090317","negative regulation of intracellular protein transport",1.32063249225212e-11,1.05534754424709e-08,6.76635902463066,39,0.307692307692308,0.467571900119518,12,"Angpt1, Ei24, Hnf4a, Pkia, Rab23, Sirt6, Lrrk2, Erlec1, Ufm1, Ubac2, Os9, Yod1","blue","kidney",0.307692307692308
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",2.33586483489034e-11,1.68886735284532e-08,6.68332076811245,99,0.212121212121212,0.410890701806659,21,"Copa, Sec22b, Sec23a, Cul3, Gosr1, Uso1, Tmed2, Ykt6, Tmed7, Lrrk2, Trappc13, Yipf5, Ergic2, Yipf4, Copb1, Trappc8, Yipf6, Tmed4, Arcn1, Trappc10, Pgap1","blue","kidney",0.212121212121212
"GO:0019003","GDP binding",7.20705717327519e-11,4.82766844474537e-08,6.51628359561587,66,0.242424242424242,0.43183351708753,16,"Rhoa, Rhob, Gnai3, Prps1, Rab18, Rras, Srp54a, Rala, Arl8b, Rap2a, Trim23, Rab28, Prps2, Rap1b, Rab21, Dync1li1","blue","kidney",0.242424242424242
"GO:0042564","NLS-dependent protein nuclear import complex",1.14009246487967e-10,7.31425517961536e-08,6.4471016848725,6,0.666666666666667,0.516397779494322,4,"Kpna1, Kpna3, Kpna4, Mybbp1a","blue","kidney",0.666666666666667
"GO:0007030","Golgi organization",1.18408172156137e-10,7.49096144682228e-08,6.4413593142835,119,0.19327731092437,0.396538217628724,23,"Cdc42, Sec22b, Golga5, Prmt5, Vamp4, Uso1, Atl2, Tmed2, Pdcd10, Blzf1, Tmed7, Lrrk2, Yipf5, Yipf4, Camsap2, Bag5, Trappc8, Lysmd3, Csnk1a1, Tmed4, Arl1, Cog7, Vps13b","blue","kidney",0.19327731092437
