"GO_ID","Term","p.value","p.adj","z.score","set.size","set.mean","set.sd","num.overlap","Genes","module","tissue","fraction_overlap"
"GO:0030276","clathrin binding",0.000122600560390929,0.0032581420804007,3.84086693892881,59,0.169491525423729,0.378406020441342,10,"Ap1b1, Dab2, Trpc5, Syt5, Syt6, Syt7, Syt9, Epn3, Cemip, Ap1s2","black","gastroc",0.169491525423729
"GO:0048002","antigen processing and presentation of peptide antigen",0.000151583357288487,0.00402601861486332,3.78846104070033,51,0.176470588235294,0.385013368751849,9,"Fcgr3, H2-K1, H2-DMb2, H2-Q1, H2-Q4, Hfe, Traf6, Marchf1, Mill2","black","gastroc",0.176470588235294
"GO:0015271","outward rectifier potassium channel activity",0.000162502599112546,0.00431100372136079,3.77114133252617,14,0.285714285714286,0.468807230938495,4,"Kcna2, Kcnd1, Kcnk2, Kcnt1","black","gastroc",0.285714285714286
"GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway",0.000162502599112546,0.00431100372136079,3.77114133252617,14,0.285714285714286,0.468807230938495,4,"Abl2, Dab2, Gpc3, Sfrp5","black","gastroc",0.285714285714286
"GO:0008528","G protein-coupled peptide receptor activity",0.000238430630671527,0.00630325898263961,3.67437682596524,122,0.131147540983607,0.338953656651672,16,"Gpr182, Cckbr, Cxcr3, Ccr8, Fpr-rs4, Mc5r, Npy1r, Sstr1, Sstr5, Avpr1b, Avpr1a, Gpr165, Mrgprh, Pth2r, Qrfpr, Rxfp3","black","gastroc",0.131147540983607
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",0.000247626312071869,0.00652741812203336,3.66470243799311,21,0.238095238095238,0.436435780471985,5,"H2-K1, H2-Q1, H2-Q4, Hfe, Mill2","black","gastroc",0.238095238095238
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway",0.000247626312071869,0.00652741812203336,3.66470243799311,21,0.238095238095238,0.436435780471985,5,"H2-K1, H2-Q1, H2-Q4, Hfe, Mill2","black","gastroc",0.238095238095238
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",0.000247626312071869,0.00652741812203336,3.66470243799311,21,0.238095238095238,0.436435780471985,5,"H2-K1, H2-Q1, H2-Q4, Hfe, Mill2","black","gastroc",0.238095238095238
"GO:0004993","G protein-coupled serotonin receptor activity",0.000247626312071869,0.00652741812203336,3.66470243799311,21,0.238095238095238,0.436435780471985,5,"Chrm4, Drd4, Htr6, Htr7, Chrm2","black","gastroc",0.238095238095238
"GO:0006883","intracellular sodium ion homeostasis",0.000247626312071869,0.00652741812203336,3.66470243799311,21,0.238095238095238,0.436435780471985,5,"Atp4b, Scnn1b, Scnn1g, Sgk1, Slc8a1","black","gastroc",0.238095238095238
"GO:0022843","voltage-gated monoatomic cation channel activity",0.000263579591701868,0.00693910285015627,3.64869130385745,112,0.133928571428571,0.342106240131161,15,"Cacna1e, Cacng1, Grin2a, Grin2d, Hcn3, Kcna2, Kcnd1, Kcnh3, Kcnj9, Kcnk2, Cacng3, Kcnj1, Kcnk9, Kcnt1, Lrrc52","black","gastroc",0.133928571428571
"GO:0050746","regulation of lipoprotein metabolic process",0.000342474021690631,0.00897565689758817,3.58085321614354,15,0.266666666666667,0.457737708217063,4,"Apod, Rabl3, Dgat2, Angptl8","black","gastroc",0.266666666666667
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib",0.000417269857647673,0.0109170832945729,3.52891327079318,22,0.227272727272727,0.428932027228889,5,"H2-K1, H2-Q1, H2-Q4, Hfe, Mill2","black","gastroc",0.227272727272727
"GO:0099589","serotonin receptor activity",0.000417269857647673,0.0109170832945729,3.52891327079318,22,0.227272727272727,0.428932027228889,5,"Chrm4, Drd4, Htr6, Htr7, Chrm2","black","gastroc",0.227272727272727
"GO:0001653","peptide receptor activity",0.000475731036734484,0.0124323285847709,3.49406171180462,127,0.125984251968504,0.333145804017037,16,"Gpr182, Cckbr, Cxcr3, Ccr8, Fpr-rs4, Mc5r, Npy1r, Sstr1, Sstr5, Avpr1b, Avpr1a, Gpr165, Mrgprh, Pth2r, Qrfpr, Rxfp3","black","gastroc",0.125984251968504
"GO:0120254","olefinic compound metabolic process",0.000475731036734484,0.0124323285847709,3.49406171180462,127,0.125984251968504,0.333145804017037,16,"Alox12b, Cyp2a12, Cyp2b19, Cyp2b9, Dab2, Ephx1, Dhrs3, Scnn1b, Hsd17b6, Dkkl1, Bco1, Pnpla8, Cyp2d26, Srd5a2, Cyp11b1, Dagla","black","gastroc",0.125984251968504
"GO:0048668","collateral sprouting",0.000524380397965762,0.0136879811617997,3.46798303190206,30,0.2,0.406838102172486,6,"Crabp2, Bcl11a, Fgf13, Hdac6, Sema4d, Zeb2","black","gastroc",0.2
"GO:0051968","positive regulation of synaptic transmission, glutamatergic",0.000524380397965762,0.0136879811617997,3.46798303190206,30,0.2,0.406838102172486,6,"Cckbr, Grin2a, Grin2d, Ptk2b, Cacng3, Tshz3","black","gastroc",0.2
"GO:0008306","associative learning",0.000529597200785048,0.0138162385428173,3.46532188503181,106,0.132075471698113,0.340181231757796,14,"Abl2, Cacna1e, Cck, Drd4, Grin2a, Meis2, Atxn1, Sgk1, B3gat1, Ap1s2, Braf, Ttc36, Neto1, Lrrn4","black","gastroc",0.132075471698113
"GO:0014059","regulation of dopamine secretion",0.000688124217659736,0.0179006614017139,3.39426758028463,39,0.179487179487179,0.388776411984472,7,"Htr6, Kcna2, Prkcb, Syt5, Syt6, Syt7, Syt9","black","gastroc",0.179487179487179
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",0.000756667822451318,0.0193413127455991,3.36817779782979,31,0.193548387096774,0.401609664451249,6,"Fcgr3, H2-K1, H2-Q1, H2-Q4, Hfe, Mill2","black","gastroc",0.193548387096774
"GO:0060193","positive regulation of lipase activity",0.000938268064962111,0.0239295130789609,3.30841158274657,49,0.163265306122449,0.373437789079955,8,"Abl2, Rhoa, Fgfr2, Hpca, Nr1h3, Avpr1b, Dlc1, Lmf1","black","gastroc",0.163265306122449
"GO:1902495","transmembrane transporter complex",0.000984640823835647,0.0250981474682226,3.29487895735987,306,0.0980392156862745,0.297854753520559,30,"Atp4b, Cacna1e, Cacng1, Cnih2, Grid2, Grin2a, Grin2d, Hcn3, Kcna2, Kcnd1, Kcnk2, Pde4b, Ptk2b, Scnn1b, Scnn1g, Trpc5, Uqcrq, Porcn, Cacng3, Ttyh1, Abhd6, Uqcrh, Ndufa10, Ndufv3, Kcnip4, Ndufb11, Grik4, Best2, Lrrc52, Dpp10","black","gastroc",0.0980392156862745
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",0.00103809713470371,0.0264163823942759,3.27999286089892,24,0.208333333333333,0.414851116999053,5,"H2-K1, H2-Q1, H2-Q4, Hfe, Mill2","black","gastroc",0.208333333333333
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",0.00103809713470371,0.0264163823942759,3.27999286089892,24,0.208333333333333,0.414851116999053,5,"H2-K1, H2-Q1, H2-Q4, Hfe, Mill2","black","gastroc",0.208333333333333
"GO:0070306","lens fiber cell differentiation",0.0010663780252429,0.0271208928251334,3.27240208376836,32,0.1875,0.396557769456266,6,"Cryaa, Fgfr2, Nf2, Spry2, Zeb2, Foxe3","black","gastroc",0.1875
"GO:0005544","calcium-dependent phospholipid binding",0.0012166499434334,0.0308394017381143,3.23494774681125,41,0.170731707317073,0.38094875143451,7,"Plcd1, Syt5, Syt6, Syt7, Syt9, Cpne9, Esyt3","black","gastroc",0.170731707317073
"GO:0014046","dopamine secretion",0.0012166499434334,0.0308394017381143,3.23494774681125,41,0.170731707317073,0.38094875143451,7,"Htr6, Kcna2, Prkcb, Syt5, Syt6, Syt7, Syt9","black","gastroc",0.170731707317073
"GO:0007612","learning",0.00149219750510765,0.0377818767969169,3.17619667002148,160,0.1125,0.316972708782961,18,"Abl2, Cacna1e, Cck, Drd4, Fgf13, Grin2a, Htr6, Meis2, Atxn1, Sgk1, Atad1, B3gat1, Ap1s2, Grm5, Braf, Ttc36, Neto1, Lrrn4","black","gastroc",0.1125
"GO:0015020","glucuronosyltransferase activity",0.0015488362543794,0.0391723994375246,3.16537419081445,25,0.2,0.408248290463863,5,"Ugt2b5, B3gat1, Ugt3a1, B4gat1, Ugt3a2","black","gastroc",0.2
"GO:1990351","transporter complex",0.00163464441918126,0.0411044155542292,3.14965308615279,327,0.0948012232415902,0.293389134585754,31,"Atp4b, Cacna1e, Cacng1, Cnih2, Grid2, Grin2a, Grin2d, Hcn3, Kcna2, Kcnd1, Kcnk2, Pde4b, Ptk2b, Scnn1b, Scnn1g, Trpc5, Uqcrq, Porcn, Cacng3, Ttyh1, Abhd6, Uqcrh, Ndufa10, Ndufv3, Kcnip4, Ndufb11, Grik4, Best2, Lrrc52, Dpp10, Atp10b","black","gastroc",0.0948012232415902
"GO:0061572","actin filament bundle organization",0.00163515260119129,0.0411044155542292,3.14956226520179,149,0.114093959731544,0.318997613781677,17,"Abl2, Apoa1, Rhoa, Epha1, Fscn1, Rhpn1, Itgb1bp1, Cd47, Nf2, Ptk2b, Rock2, Dlc1, Shtn1, Braf, Espnl, Spire2, Fam171a1","black","gastroc",0.114093959731544
"GO:0005267","potassium channel activity",0.00183451540094004,0.0460651469199663,3.11579213053853,104,0.125,0.332320467627084,13,"Hcn3, Kcna2, Kcnd1, Kcnh3, Kcnj9, Kcnk2, Kcnj1, Tmem38a, Kcnip4, Grik4, Kcnk9, Kcnt1, Lrrc52","black","gastroc",0.125
"GO:0006071","glycerol metabolic process",0.00194893356271852,0.048776881198807,3.09790581660525,18,0.222222222222222,0.427792631946499,4,"Got1, Gk, Angptl3, Dgat2","black","gastroc",0.222222222222222
"GO:0009065","glutamine family amino acid catabolic process",0.00194893356271852,0.048776881198807,3.09790581660525,18,0.222222222222222,0.427792631946499,4,"Got1, Nos2, Asrgl1, Atp2b4","black","gastroc",0.222222222222222
"GO:0030881","beta-2-microglobulin binding",0.00194893356271852,0.048776881198807,3.09790581660525,18,0.222222222222222,0.427792631946499,4,"H2-K1, H2-Q1, H2-Q4, Hfe","black","gastroc",0.222222222222222
"GO:0098719","sodium ion import across plasma membrane",0.00194893356271852,0.048776881198807,3.09790581660525,18,0.222222222222222,0.427792631946499,4,"Scnn1b, Scnn1g, Slc8a1, Slc9a5","black","gastroc",0.222222222222222
"GO:0099638","endosome to plasma membrane protein transport",0.00194893356271852,0.048776881198807,3.09790581660525,18,0.222222222222222,0.427792631946499,4,"Commd1, Rab7, Atp6ap1, Trarg1","black","gastroc",0.222222222222222
"GO:0017110","nucleoside diphosphate phosphatase activity",1.42330544017355e-06,0.00648315627999052,4.82171311990749,13,0.538461538461538,0.518874521662771,7,"Entpd1, Entpd6, Entpd5, Nudt5, Pgp, Entpd8, Slc25a42","blue","gastroc",0.538461538461538
"GO:0008139","nuclear localization sequence binding",3.60397004128821e-06,0.0126277565677444,4.63300432650834,17,0.470588235294118,0.514495755427527,8,"Kpna1, Kpna3, Kpna4, Nfkbia, Nolc1, Nup153, Tnpo1, Ranbp6","blue","gastroc",0.470588235294118
"GO:0006607","NLS-bearing protein import into nucleus",2.00890546755428e-05,0.0397850626291728,4.26389870061479,6,0.666666666666667,0.516397779494322,4,"Kpna1, Kpna3, Kpna4, Ranbp2","blue","gastroc",0.666666666666667
"GO:0043262","ADP phosphatase activity",2.00890546755428e-05,0.0397850626291728,4.26389870061479,6,0.666666666666667,0.516397779494322,4,"Entpd1, Entpd5, Pgp, Slc25a42","blue","gastroc",0.666666666666667
"GO:0035871","protein K11-linked deubiquitination",3.00687174077385e-05,0.0464708883804958,4.17294528218277,9,0.555555555555556,0.52704627669473,5,"Otub2, Otud3, Otud7a, Yod1, Usp37","blue","gastroc",0.555555555555556
"GO:0005759","mitochondrial matrix",0,0,8.58967453926817,239,0.343096234309623,0.475739622250488,82,"Acadm, Atp5b, Creb1, Dbt, Dhfr, Dld, Fdx1, Fh1, Mrps33, Hagh, Glud1, Tfb2m, Rida, Mmut, Nfs1, Sod2, Tfam, Mrpl39, Pdhx, Mrpl50, Trmt10c, Clpp, Suclg1, Mrps31, Sirt3, Mrps22, Mrps25, Mrps24, Dap3, Chchd1, Mrps28, Tsfm, Mrpl11, Mrpl20, Mrpl42, Mrpl46, Mrpl24, Poldip2, Mtres1, Trap1, Maip1, Pdhb, Sirt5, Mrpl13, Tefm, Mrpl58, Fahd1, Mrpl44, Mrps9, Mipep, Ddx28, Lrpprc, Glrx5, Pmpcb, Mterf2, Mrpl32, Malsu1, Trmt5, Mettl4, Mettl15, Mrps5, Mrpl9, Mrpl1, Mrpl3, Mrpl16, Mrpl36, Mrpl43, Mrps26, Acat1, Pcca, Mrps6, Mrpl22, Tfb1m, Grsf1, Cbr4, Ccnb1, Abat, Pdpr, Fastkd1, Mrpl21, Ssbp1, Mthfd2l","brown","gastroc",0.343096234309623
"GO:0006397","mRNA processing",0,0,8.39790359140398,369,0.300813008130081,0.459234228201762,111,"Clns1a, Coil, Dhx15, Dhx9, Celf2, Srsf10, Fmr1, Fxr1, Kin, Magoh, Plcb1, Pnn, Rbbp6, Rbm4, Rbmxl1, Srsf3, Tra2b, Strap, Tia1, Pcbp1, Rngtt, Xrn2, Larp7, Cpsf2, Hnrnpa2b1, Alyref2, Prpf40a, Ptbp2, Syncrip, Mbnl1, Isy1, Cwc15, Thoc7, Magohb, Snrnp27, Tsen15, Prkrip1, Luc7l, Zfp830, Rbm7, Rbm25, Ramac, Zcrb1, Rnpc3, Prpf18, Gemin6, Srek1ip1, Paxbp1, Mtpap, Sf3a1, Ddx47, Rnmt, Srsf6, Bcas2, Nudt21, Fam172a, Ptcd2, Snrpa1, Polr2d, Ppil3, Sfpq, Pnpt1, Cdc40, Lmntd2, Trub1, Dhx36, Mtrex, Htatsf1, Hnrnpll, Iws1, Khdc4, Rbm26, Smu1, Pcf11, Zc3h14, Smndc1, Lsm8, Snip1, Hnrnpm, Hnrnpa0, Sf3b1, Cstf2t, Clp1, Tra2a, Psip1, Ddx1, Mbnl2, Snrpd2, Tent4a, Mettl14, Cdc73, Tdrd3, Srsf7, Ahcyl1, Prpf38a, Tardbp, Ythdc1, Grsf1, Cnot6l, Ppp4r2, Cmtr2, Ppwd1, Ccnb1, Rbfox1, Setx, Snrnp200, Prpf39, Gcfc2, Cpsf6, Gm9040, Gm32717","brown","gastroc",0.300813008130081
"GO:0022613","ribonucleoprotein complex biogenesis",0,0,11.5927618046375,316,0.376582278481013,0.485297188805714,119,"Rplp0, Clns1a, Coil, Ddx3x, Dhx9, Eif3a, Celf2, Srsf10, Emg1, Tfb2m, Lyar, Nup88, Pten, Rasl2-9, Strap, Xrcc5, Abce1, Nufip1, Nop16, Abt1, Krr1, Nop58, Ptbp2, Ddx21, Mbnl1, C1d, Spata5, Isy1, Tsc1, Utp3, Bud23, Nip7, Dimt1, Exosc3, Mterf3, Exosc7, Mrpl20, Gtf2h5, Rps21, Esf1, Exosc1, Luc7l, Riox2, Riok2, Ramac, Utp11, Rrp15, Prpf18, Rpf2, Gemin6, Eri1, Mrm3, Sf3a1, Mettl16, Nob1, Ddx47, Brix1, Mak16, Rps27l, Srsf6, Pak1ip1, Denr, Nudt21, Nol11, Mcts1, Ebna1bp2, Mrpl44, Polr2d, Exosc8, Rpf1, Nol8, Riox1, Ddx28, Shq1, Mtrex, LTO1, Cul4b, Wdr75, Khdc4, Nop14, Malsu1, Mettl15, Ddx10, Ddx52, Utp23, Sf3b1, Ngrn, Mrpl36, Nmd3, Clp1, Mdn1, Psip1, Xpo1, Snrpd2, Dicer1, Gtpbp10, Ythdf2, Bms1, Cdc73, Utp25, Mrpl22, Utp6, Heatr1, Dcaf13, Tfb1m, Rsl24d1, Wdr36, Rpp38, Eif2a, Znhit6, Ythdc1, Setx, Wdr3, Snrnp200, Prpf39, Gcfc2, Ltv1, Fdxacb1, Cpsf6","brown","gastroc",0.376582278481013
"GO:0042254","ribosome biogenesis",0,0,9.94715800579412,226,0.380530973451327,0.486595137589013,86,"Rplp0, Ddx3x, Emg1, Tfb2m, Lyar, Nup88, Pten, Rasl2-9, Xrcc5, Abce1, Nop16, Abt1, Krr1, Nop58, Ddx21, C1d, Spata5, Tsc1, Utp3, Bud23, Nip7, Dimt1, Exosc3, Mterf3, Exosc7, Mrpl20, Gtf2h5, Rps21, Esf1, Exosc1, Riox2, Riok2, Utp11, Rrp15, Rpf2, Eri1, Mrm3, Mettl16, Nob1, Ddx47, Brix1, Mak16, Rps27l, Pak1ip1, Nol11, Ebna1bp2, Mrpl44, Exosc8, Rpf1, Nol8, Riox1, Ddx28, Shq1, Mtrex, LTO1, Cul4b, Wdr75, Nop14, Malsu1, Mettl15, Ddx10, Ddx52, Utp23, Ngrn, Mrpl36, Nmd3, Mdn1, Xpo1, Dicer1, Gtpbp10, Ythdf2, Bms1, Utp25, Mrpl22, Utp6, Heatr1, Dcaf13, Tfb1m, Rsl24d1, Wdr36, Rpp38, Eif2a, Znhit6, Wdr3, Ltv1, Fdxacb1","brown","gastroc",0.380530973451327
"GO:0140053","mitochondrial gene expression",0,0,8.59388226488236,138,0.405797101449275,0.492834512125421,56,"Cfh, Mrps33, Tfb2m, Tfam, Mrpl39, Mrpl50, Gfm1, Trmt10c, Mrps31, Sirt3, Mrps22, Mrps25, Mrps24, Dap3, Rmnd1, Chchd1, Mrps28, Tsfm, Mterf3, Mrpl11, Mrpl20, Mrpl42, Mrpl46, Mrpl24, Mtres1, Mrpl13, Tefm, Mrpl58, Mrpl44, Mrps9, Trnt1, Yars2, Pnpt1, Lrpprc, Mterf2, Mrpl32, Malsu1, Trmt5, Qrsl1, Mettl4, Mrps5, Mrpl9, Ngrn, Mrpl1, Mrpl3, Mrpl16, Mrpl36, Mrpl43, Mrps26, Rars2, Mrps6, Mtrf1, Mrpl22, Tfb1m, Fastkd1, Mrpl21","brown","gastroc",0.405797101449275
"GO:0006412","translation",2.44249065417534e-15,1.02069219539162e-12,7.9210912056438,497,0.271629778672032,0.445248163585162,135,"Aco1, Rplp0, Hnrnpd, Noct, Cnbp, Ddx3x, Dhx9, Eif3a, Eif4e, Aimp1, Fmr1, Fxr1, Mrps33, Rida, Impact, Magoh, Mapkapk5, Rbm4, Rgs2, Rock1, Rps3a1, Tia1, Eif4h, Abce1, Srp9, Eif2ak4, Mrpl39, Mrpl50, Gfm1, Serp1, Trmt10c, Caprin1, Eif3i, Syncrip, Hbs1l, Mtor, Sh3bgrl, Mrps31, Ireb2, Mrps22, Mrps25, Mrps24, Tsc1, Rpl23, Dap3, Rmnd1, Sarnp, Chchd1, Eef1e1, Mrps28, Exosc3, Tsfm, Mrpl11, Exosc7, Mrpl20, Rps21, Bzw1, Upf3a, Lsm14a, Mrpl42, Mrpl46, Mettl16, Mrpl24, Polr2g, Mtres1, Paip2, Mrrf, Rps27l, Trap1, Denr, Mrpl13, Mrpl58, Mcts1, Cnot8, Mrpl44, Polr2d, Mrps9, Exosc8, Dph5, Yars2, Pnpt1, Trnau1ap, Cars2, Cnot2, Dhx36, Otud6b, LTO1, Lrpprc, Usp16, Mrpl32, Malsu1, Qrsl1, Mrps5, Mrpl9, Ltn1, Pum1, Pum2, Ngrn, Mrpl1, Mrpl3, Mrpl16, Mrpl36, Mrpl43, Mrps26, Cnot6, Lars, Ppp1r15b, Tpr, Rars2, Mrps6, Tent4a, Mettl14, Mtrf1, Ythdf2, Pstk, Mrpl22, Dhx33, Larp4b, Rsl24d1, Etf1, Eif2a, Csde1, Tut4, Tardbp, Cnot6l, Caprin2, Kbtbd8, Nars2, Rc3h2, Ep300, Piwil4, Mrpl21, Nanos2, Rc3h1, Dnajc3","brown","gastroc",0.271629778672032
"GO:0006281","DNA repair",8.21565038222616e-15,3.17138029585086e-12,7.76298052939533,474,0.272151898734177,0.44553790817163,129,"Cdkn2d, Smc3, Dhx9, Smarcad1, Eya1, Eya4, Fh1, Smc2, Fmr1, Gtf2h1, Trip12, Hmgb1, Hmgn1, Kin, Mcm4, Mcm6, Mre11a, Msh3, Msh6, Commd1, Pola1, Rad1, Rad17, Rev3l, Rpa2, Uimc1, Hltf, Timeless, Ube2b, Wrn, Atrx, Xrcc5, Yy1, Taf7, Xrn2, Cetn2, Parg, Polk, Fbxw7, Rif1, Dclre1a, Samhd1, Tdp2, Uchl5, Rev1, Actr8, Actl6a, Supt20, Jmy, Psmd14, Fignl1, Yeats4, Bccip, Asf1a, Taf12, Gtf2h5, Actr2, Ube2w, Pbrm1, Fancl, Smarca2, Smc6, Ufl1, Nsmce1, Sfr1, Poldip2, Smarcc2, Etaa1, Rpa3, Rpain, Smc4, Ubr5, Nipbl, Sfpq, Ercc8, Phf10, Cul4b, Hpf1, Neil1, Mrgbp, Shld1, Setmar, Usp47, Sgf29, Ercc6l2, Arid2, Usp45, Hdac9, Sirt1, Smarca5, Rnf111, Exd2, Nucks1, Pds5b, Mbtd1, Psme4, Ccdc117, Ppp4r3b, Ddx1, Rfc4, Fam111a, Nsd2, Nabp1, Dek, Gen1, Gtf2h3, Brcc3, Taok1, Cdc14b, Spidr, Slf2, Zranb3, Epc2, Ppp4r2, Neil3, Topbp1, Setd2, Klhl15, Fancb, Sprtn, Atxn7, Shprh, Zbtb1, Setx, Poln, Lig4, Taf2, Taok3, Rrm2b","brown","gastroc",0.272151898734177
"GO:0010498","proteasomal protein catabolic process",2.79776202205539e-14,1.02772629116632e-11,7.60698161815835,408,0.279411764705882,0.449261088193644,114,"Birc2, Ctnnb1, Cav1, Clock, Fmr1, Gclc, Hspa5, Trip12, Man1a, Mtm1, Commd1, Plaa, Psmc2, Rnf4, Siah2, Spop, Aurka, Tnfaip1, Ube2b, Sumo1, Usp9x, Rnf103, Cop1, Psma5, Cul3, Tor1a, Fbxw7, Fbxl17, Fbxl3, Anapc4, Ube2k, Sdcbp, Socs6, Ubqln2, Uchl5, Styx, Sh3bgrl, Rnf14, Psmd8, Marchf7, Fbxo3, Crbn, Maea, Usp14, Psmd14, Sec61b, Smurf2, Psmd6, Uggt2, Cdc26, Trim13, Ube2w, Dnajc10, Edem3, Psmc6, Bfar, Ube2g1, Peli1, Ufl1, Rmnd5a, Ubr3, Ddi2, Anapc10, Bag5, Fbxo33, Ankib1, Usp19, Ercc8, Cul4b, Armc8, Cul5, Pcnp, Det1, Gid8, Spopl, Rnft1, Il33, Ltn1, Rnf34, Csnk1a1, Sirt1, Psme4, Xpo1, Csnk1d, Jkamp, E330034G19Rik, Fbxo4, Wwp1, Ogt, Edem1, Kbtbd7, Ubxn7, Pja2, Wac, Erlin1, Yod1, Wdr26, Sel1l2, Eif2a, Ecpas, Tmf1, Amn1, Klhl15, Tmtc3, Phf20l1, Fem1c, Fbxl5, Erlin2, Fbxo45, Fbxl4, Tmem67, Kctd10, Znrf2, Zyg11b","brown","gastroc",0.279411764705882
