"GO_ID","Term","p.value","p.adj","z.score","set.size","set.mean","set.sd","num.overlap","Genes","module","tissue","fraction_overlap"
"GO:0002230","positive regulation of defense response to virus by host",0,0,9.57417917309867,26,0.230769230769231,0.42966892442366,6,"Ptpn22, Ccl5, Stat1, Pycard, Parp9, Dtx3l","black","liver",0.230769230769231
"GO:0002237","response to molecule of bacterial origin",0,0,11.0529514275893,241,0.0954356846473029,0.294427263606198,23,"Cd14, Cd86, Gbp2, H2-M3, Irf8, Cxcl10, Acod1, Cxcl9, Ptpn22, Sirpa, Trim30a, Ccl2, Ccl5, Stat1, Tlr1, Cmpk2, Tlr2, Axl, Irgm2, Cd274, Pycard, Abr, Fcgr4","black","liver",0.0954356846473029
"GO:0002250","adaptive immune response",0,0,12.1764406438827,373,0.0857908847184987,0.280431175737097,32,"C1qa, C1qb, C1qc, Cd44, Cd48, Cd86, Csf2rb2, Adgre1, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Il18bp, Il2rb, Inpp5d, Irf1, Prkcd, Ptprc, Was, Ccl19, Clec4a2, Irf7, Unc93b1, Ripk3, Rsad2, Cd274, Pycard, Sash3, Nckap1l, Klhl6, Myo1g","black","liver",0.0857908847184987
"GO:0002253","activation of immune response",0,0,16.7253970070649,372,0.112903225806452,0.316900694080501,42,"Cd5l, Bcl2a1d, C1qa, C1qb, C1qc, Cd14, Cd86, Cyba, Fpr2, Irf1, Acod1, Lcp2, Lgals3, Cfp, Ptpn22, Ptprc, Trim30a, Tlr1, Tyrobp, Fyb, Oas1g, Tlr2, Irf7, Irgm2, Unc93b1, Clec7a, Rsad2, Slc15a3, Pycard, Cmtm3, Zc3hav1, Znfx1, Nckap1l, Lpxn, Nod1, Tlr7, Rab7b, Themis2, Ddx60, Klhl6, Myo1g, Vsig4","black","liver",0.112903225806452
"GO:0002274","myeloid leukocyte activation",0,0,8.99650378449645,213,0.0845070422535211,0.278801962238945,18,"Aif1, C1qa, Cd48, Fcgr3, Ifngr1, Lcp2, Prkcd, Rac2, Ccl5, Tlr1, Tyrobp, Tlr2, Ubd, Pycard, Abr, Tmem106a, Fcgr4, Batf3","black","liver",0.0845070422535211
"GO:0002429","immune response-activating cell surface receptor signaling pathway",0,0,11.0770821091338,222,0.0990990990990991,0.299470270016272,22,"Bcl2a1d, Cd14, Cyba, Fpr2, Acod1, Lcp2, Lgals3, Ptpn22, Ptprc, Tlr1, Tyrobp, Fyb, Oas1g, Tlr2, Clec7a, Cmtm3, Nckap1l, Lpxn, Rab7b, Themis2, Klhl6, Myo1g","black","liver",0.0990990990990991
"GO:0002443","leukocyte mediated immunity",0,0,10.7354304620595,355,0.0788732394366197,0.269921254973314,28,"C1qa, C1qb, C1qc, Cd2, Coro1a, Csf2rb2, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Il2rb, Inpp5d, Prkcd, Ptprc, Rac2, Ccl2, Tyrobp, Was, Tlr2, Irf7, Unc93b1, Ripk3, Rsad2, Sash3, Nckap1l, Abr, Myo1g","black","liver",0.0788732394366197
"GO:0002449","lymphocyte mediated immunity",0,0,10.3470334254606,266,0.0864661654135338,0.281580969255962,23,"C1qa, C1qb, C1qc, Cd2, Coro1a, Csf2rb2, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Il2rb, Inpp5d, Prkcd, Ptprc, Was, Irf7, Unc93b1, Ripk3, Rsad2, Sash3, Nckap1l, Myo1g","black","liver",0.0864661654135338
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0,0,11.8318880380274,270,0.0962962962962963,0.295544965073478,26,"C1qa, C1qb, C1qc, Csf2rb2, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Il18bp, Il2rb, Inpp5d, Irf1, Prkcd, Ptprc, Was, Ccl19, Irf7, Unc93b1, Ripk3, Rsad2, Cd274, Sash3, Nckap1l, Klhl6, Myo1g","black","liver",0.0962962962962963
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",0,0,8.66391330815823,31,0.193548387096774,0.401609664451249,6,"Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Tapbpl","black","liver",0.193548387096774
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",0,0,8.4495142357225,23,0.217391304347826,0.42174116783665,5,"Ctss, Fcgr1, Fcgr3, H2-M3, Unc93b1","black","liver",0.217391304347826
"GO:0002577","regulation of antigen processing and presentation",0,0,11.10967376822,14,0.357142857142857,0.497245158098847,5,"Was, Ccl19, Pycard, Nod1, Tapbpl","black","liver",0.357142857142857
"GO:0002683","negative regulation of immune system process",0,0,9.25116436563086,410,0.0658536585365854,0.248329141251878,27,"C1qc, Cd44, Cd86, Inpp5d, Irf1, Acod1, Lgals3, Lst1, Ptpn22, Ptprc, Trim30a, Stat2, Tyrobp, Oas1g, Axl, Samhd1, Adar, Cd274, Nckap1l, Lpxn, Abr, Tapbpl, Rab7b, Vsig4, Nlrc5, Parp14, Isg15","black","liver",0.0658536585365854
"GO:0002685","regulation of leukocyte migration",0,0,9.42097698252837,199,0.0904522613065327,0.287552009318388,18,"Aif1, Coro1a, Csf1, Cxcl10, Lgals3, Msn, Lgmn, Ptpn22, Rac2, Ccl2, Ccl5, Ccl19, Tlr2, Ripk3, Pycard, P2ry12, Nckap1l, Abr","black","liver",0.0904522613065327
"GO:0002687","positive regulation of leukocyte migration",0,0,8.99450437769605,137,0.102189781021898,0.304009276484982,14,"Aif1, Coro1a, Csf1, Cxcl10, Lgals3, Lgmn, Rac2, Ccl2, Ccl5, Ccl19, Tlr2, Pycard, P2ry12, Nckap1l","black","liver",0.102189781021898
"GO:0002696","positive regulation of leukocyte activation",0,0,8.70363662510868,315,0.0698412698412698,0.255284854407977,22,"Aif1, Cd86, Coro1a, Il2rg, Inpp5d, Irf1, Itgal, Ptpn22, Sirpa, Ptprc, Ccl2, Ccl5, Tyrobp, Vcam1, Ccl19, Axl, Clec7a, Sh3kbp1, Cd274, Pycard, Sash3, Nckap1l","black","liver",0.0698412698412698
"GO:0002697","regulation of immune effector process",0,0,11.9883837268254,361,0.0858725761772853,0.28056465950385,31,"Cd5l, Casp4, Cd86, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Hk1, Irf1, Lgals3, Cfp, Ptpn22, Ptprc, Rac2, Ccl2, Tyrobp, Was, Ccl19, Tlr2, Axl, Ripk3, Rsad2, Pycard, Sash3, Nckap1l, Nod1, Abr, Tlr7, Ddx60, Vsig4","black","liver",0.0858725761772853
"GO:0002699","positive regulation of immune effector process",0,0,11.0832637776078,240,0.0958333333333333,0.294977719414849,23,"Casp4, Cd86, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Hk1, Irf1, Cfp, Ptpn22, Ptprc, Rac2, Ccl2, Tyrobp, Ccl19, Tlr2, Rsad2, Pycard, Sash3, Nod1, Tlr7, Ddx60","black","liver",0.0958333333333333
"GO:0002752","cell surface pattern recognition receptor signaling pathway",0,0,9.52687604905562,56,0.160714285714286,0.370590963648147,9,"Cd14, Cyba, Acod1, Ptpn22, Tlr1, Oas1g, Tlr2, Clec7a, Rab7b","black","liver",0.160714285714286
"GO:0002753","cytosolic pattern recognition receptor signaling pathway",0,0,10.1406426725449,73,0.150684931506849,0.360217252220885,11,"Cd86, Ptpn22, Oas1g, Irgm2, Unc93b1, Rsad2, Slc15a3, Zc3hav1, Tlr7, Rab7b, Ddx60","black","liver",0.150684931506849
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway",0,0,10.7029586354177,15,0.333333333333333,0.487950036474267,5,"Irf1, Tlr1, Tlr2, Irf7, Tlr7","black","liver",0.333333333333333
"GO:0002757","immune response-activating signaling pathway",0,0,15.1185820737038,314,0.111464968152866,0.315209378735739,35,"Bcl2a1d, Cd14, Cd86, Cyba, Fpr2, Irf1, Acod1, Lcp2, Lgals3, Ptpn22, Ptprc, Trim30a, Tlr1, Tyrobp, Fyb, Oas1g, Tlr2, Irf7, Irgm2, Unc93b1, Clec7a, Rsad2, Slc15a3, Pycard, Cmtm3, Zc3hav1, Nckap1l, Lpxn, Nod1, Tlr7, Rab7b, Themis2, Ddx60, Klhl6, Myo1g","black","liver",0.111464968152866
"GO:0002758","innate immune response-activating signaling pathway",0,0,14.182527037203,162,0.141975308641975,0.350107063493854,23,"Cd14, Cd86, Cyba, Irf1, Acod1, Ptpn22, Trim30a, Tlr1, Tyrobp, Oas1g, Tlr2, Irf7, Irgm2, Unc93b1, Clec7a, Rsad2, Slc15a3, Pycard, Zc3hav1, Nod1, Tlr7, Rab7b, Ddx60","black","liver",0.141975308641975
"GO:0002764","immune response-regulating signaling pathway",0,0,14.8802279145467,322,0.108695652173913,0.311741426590514,35,"Bcl2a1d, Cd14, Cd86, Cyba, Fpr2, Irf1, Acod1, Lcp2, Lgals3, Ptpn22, Ptprc, Trim30a, Tlr1, Tyrobp, Fyb, Oas1g, Tlr2, Irf7, Irgm2, Unc93b1, Clec7a, Rsad2, Slc15a3, Pycard, Cmtm3, Zc3hav1, Nckap1l, Lpxn, Nod1, Tlr7, Rab7b, Themis2, Ddx60, Klhl6, Myo1g","black","liver",0.108695652173913
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",0,0,10.8540172982125,229,0.0960698689956332,0.295332572585968,22,"Bcl2a1d, Cd14, Cyba, Fpr2, Acod1, Lcp2, Lgals3, Ptpn22, Ptprc, Tlr1, Tyrobp, Fyb, Oas1g, Tlr2, Clec7a, Cmtm3, Nckap1l, Lpxn, Rab7b, Themis2, Klhl6, Myo1g","black","liver",0.0960698689956332
"GO:0002819","regulation of adaptive immune response",0,0,10.1408834538403,178,0.101123595505618,0.302342785227446,18,"Cd44, Cd48, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Irf1, Ptprc, Was, Ccl19, Irf7, Ripk3, Rsad2, Cd274, Pycard, Sash3, Nckap1l","black","liver",0.101123595505618
"GO:0002831","regulation of response to biotic stimulus",0,0,14.3372995062479,377,0.0981432360742706,0.297903580473026,37,"Cd14, Cd86, Cyba, H2-M3, Irf1, Acod1, Ptpn22, Trim30a, Ccl5, Stat1, Stat2, Tlr1, Tyrobp, Oas1g, Tlr2, Irf7, Irgm2, Unc93b1, Samhd1, Adar, Clec7a, Rsad2, Cd274, Slc15a3, Pycard, Zc3hav1, Parp9, Znfx1, Nod1, Tlr7, Dtx3l, Rab7b, Ddx60, Vsig4, Nlrc5, Parp14, Isg15","black","liver",0.0981432360742706
"GO:0002832","negative regulation of response to biotic stimulus",0,0,8.30016652284487,101,0.108910891089109,0.313081142805181,11,"Acod1, Ptpn22, Stat2, Oas1g, Samhd1, Adar, Rab7b, Vsig4, Nlrc5, Parp14, Isg15","black","liver",0.108910891089109
"GO:0002833","positive regulation of response to biotic stimulus",0,0,13.2390442371728,259,0.108108108108108,0.311118094760643,28,"Cd14, Cd86, Cyba, H2-M3, Irf1, Acod1, Ptpn22, Trim30a, Tlr1, Tyrobp, Oas1g, Tlr2, Irf7, Irgm2, Unc93b1, Clec7a, Rsad2, Cd274, Slc15a3, Pycard, Zc3hav1, Parp9, Znfx1, Nod1, Tlr7, Rab7b, Ddx60, Nlrc5","black","liver",0.108108108108108
"GO:0003950","NAD+ ADP-ribosyltransferase activity",0,0,8.89346342596695,21,0.238095238095238,0.436435780471985,5,"Parp8, Zc3hav1, Parp9, Parp12, Parp14","black","liver",0.238095238095238
"GO:0006909","phagocytosis",0,0,14.899544055987,187,0.13903743315508,0.346914407481308,26,"Aif1, Coro1a, Cyba, Fcgr1, Fcgr3, Irf8, Il2rb, Il2rg, Itgal, Ncf4, Cfp, Sirpa, Ptprc, Ccl2, Tyrobp, Tlr2, Axl, Clec7a, Pycard, Nckap1l, Rab31, Abr, Rab7b, P2ry6, Myo1g, Timd4","black","liver",0.13903743315508
"GO:0006911","phagocytosis, engulfment",0,0,9.28889533764571,47,0.170212765957447,0.379882644130721,8,"Aif1, Fcgr1, Fcgr3, Sirpa, Clec7a, Nckap1l, Rab31, Timd4","black","liver",0.170212765957447
"GO:0007159","leukocyte cell-cell adhesion",0,0,8.75322079180857,337,0.0682492581602374,0.252548127558054,23,"Aif1, Cd44, Cd86, Coro1a, Il2rg, Irf1, Itgal, Lgals3, Msn, Ptpn22, Sirpa, Ptprc, Rac2, Ccl2, Ccl5, Vcam1, Ccl19, Cd274, Pycard, Sash3, Nckap1l, Fermt3, Vsig4","black","liver",0.0682492581602374
"GO:0009615","response to virus",0,0,22.8116386863244,273,0.172161172161172,0.378213801718533,47,"Apobec1, Cd86, Cxcl10, Ifit1, Ifit2, Ifit3, Ifngr1, Il10rb, Irf1, Acod1, Cxcl9, Ptpn22, Ptprc, Trim30a, Ccl5, Stat1, Stat2, Trim26, Oas1g, Oasl2, Rnasel, Ccl19, Irf7, Irgm2, Unc93b1, Gbp3, Samhd1, Adar, Ripk3, Rsad2, Pmaip1, Ifitm3, Pycard, Rtp4, Mlkl, Ifi27l2a, Zc3hav1, Parp9, Znfx1, Tlr7, Dtx3l, Rab7b, Ddx60, Batf3, Wdfy4, Ifit3b, Isg15","black","liver",0.172161172161172
"GO:0009897","external side of plasma membrane",0,0,12.5183524287845,419,0.0835322195704057,0.277015762748423,35,"Abcg1, Cd14, Cd2, Entpd1, Cd44, Cd48, Cd86, Ccr5, Csf2rb2, Adgre1, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Cxcl10, Il2rb, Il2rg, Itgal, Lgals3, Clec10a, Cxcl9, Ptprc, Vcam1, Ccl19, Tlr2, Adgre5, Clec4a2, Clec4f, Clec7a, Cd274, P2ry12, Clec4a3, Fcgr4, Clec4a1","black","liver",0.0835322195704057
"GO:0019079","viral genome replication",0,0,8.4067635452408,99,0.111111111111111,0.315869027652895,11,"Ccl5, Oas1g, Oasl2, Rnasel, Gbp3, Adar, Rsad2, Ifitm3, Zc3hav1, Znfx1, Isg15","black","liver",0.111111111111111
"GO:0019221","cytokine-mediated signaling pathway",0,0,12.9787635188067,339,0.0943952802359882,0.292810049260732,32,"Casp4, Csf1, Csf2rb2, Cxcl10, Ifngr1, Il10rb, Il1rn, Il2rb, Il2rg, Irf1, Cxcl9, Ptprc, Ccl2, Ccl5, Stat1, Stat2, Oas1g, Oasl2, Ccl19, Axl, Irf7, Irgm2, Samhd1, Adar, Iigp1, Ifitm3, Pycard, Parp9, Cxcr6, Nlrc5, Parp14, Isg15","black","liver",0.0943952802359882
"GO:0019882","antigen processing and presentation",0,0,12.8299954696538,87,0.172413793103448,0.379929508508414,15,"Ctss, Fcgr1, Fcgr3, H2-M3, H2-Q7, H2-T22, Psmb9, Was, Ccl19, Unc93b1, Pycard, Nod1, Tapbpl, Fcgr4, Wdfy4","black","liver",0.172413793103448
"GO:0031349","positive regulation of defense response",0,0,13.248704967635,347,0.0951008645533141,0.293777822294473,33,"Casp4, Cd14, Cd86, Ccr5, Ctss, Cyba, Fcgr1, Fcgr3, H2-M3, Irf1, Acod1, Ptpn22, Trim30a, Ccl5, Tlr1, Tyrobp, Oas1g, Tlr2, Irf7, Irgm2, Unc93b1, Clec7a, Rsad2, Slc15a3, Pycard, Zc3hav1, Parp9, Znfx1, Nod1, Tlr7, Rab7b, Ddx60, Nlrc5","black","liver",0.0951008645533141
"GO:0032103","positive regulation of response to external stimulus",0,0,14.5702309264883,461,0.0911062906724512,0.288072816095835,42,"Aif1, Casp4, Cd14, Cd86, Ccr5, Csf1, Ctss, Cyba, Fcgr1, Fcgr3, H2-M3, Cxcl10, Irf1, Acod1, Lgmn, Ptpn22, Rac2, Trim30a, Ccl2, Ccl5, Tlr1, Tyrobp, Oas1g, Ccl19, Tlr2, Irf7, Irgm2, Unc93b1, Clec7a, Rsad2, Slc15a3, Pycard, P2ry12, Zc3hav1, Parp9, Znfx1, Nckap1l, Nod1, Tlr7, Rab7b, Ddx60, Nlrc5","black","liver",0.0911062906724512
"GO:0032479","regulation of type I interferon production",0,0,12.5782226249429,90,0.166666666666667,0.374765844497931,15,"Cd14, Irf8, Irf1, Acod1, Ptpn22, Sirpa, Stat1, Oas1g, Tlr2, Irf7, Gbp3, Pycard, Zc3hav1, Tlr7, Isg15","black","liver",0.166666666666667
"GO:0032481","positive regulation of type I interferon production",0,0,10.1621423113013,61,0.163934426229508,0.3732884438274,10,"Cd14, Irf1, Ptpn22, Stat1, Oas1g, Tlr2, Irf7, Zc3hav1, Tlr7, Isg15","black","liver",0.163934426229508
"GO:0032496","response to lipopolysaccharide",0,0,9.79174754623927,226,0.0884955752212389,0.284644718088866,20,"Cd14, Cd86, Gbp2, Irf8, Cxcl10, Acod1, Cxcl9, Ptpn22, Sirpa, Trim30a, Ccl2, Ccl5, Stat1, Cmpk2, Axl, Irgm2, Cd274, Pycard, Abr, Fcgr4","black","liver",0.0884955752212389
"GO:0032606","type I interferon production",0,0,13.1539606374247,94,0.170212765957447,0.377834744337821,16,"Cd14, Irf8, Irf1, Acod1, Irf9, Ptpn22, Sirpa, Stat1, Oas1g, Tlr2, Irf7, Gbp3, Pycard, Zc3hav1, Tlr7, Isg15","black","liver",0.170212765957447
"GO:0032608","interferon-beta production",0,0,10.6831338371161,56,0.178571428571429,0.386459117308221,10,"Irf1, Ptpn22, Sirpa, Oas1g, Tlr2, Irf7, Pycard, Zc3hav1, Tlr7, Isg15","black","liver",0.178571428571429
"GO:0032609","type II interferon production",0,0,9.72925597988618,106,0.122641509433962,0.329583581094726,13,"Cd14, Cd2, H2-M3, Irf8, Ptpn22, Sirpa, Axl, Ripk3, Cd274, Pycard, Sash3, Tlr7, Isg15","black","liver",0.122641509433962
"GO:0032611","interleukin-1 beta production",0,0,9.59671758015881,80,0.1375,0.346547163758212,11,"Casp4, Ccr5, Hk1, Sirpa, Tyrobp, Ccl19, Tlr2, Pycard, Tnfaip8, Nod1, Tmem106a","black","liver",0.1375
"GO:0032612","interleukin-1 production",0,0,8.4067635452408,99,0.111111111111111,0.315869027652895,11,"Casp4, Ccr5, Hk1, Sirpa, Tyrobp, Ccl19, Tlr2, Pycard, Tnfaip8, Nod1, Tmem106a","black","liver",0.111111111111111
"GO:0032635","interleukin-6 production",0,0,11.8526272758984,139,0.129496402877698,0.336962827995515,18,"Aif1, Ccr5, Cyba, Inpp5d, Ptpn22, Sirpa, Trim30a, Tlr1, Tyrobp, Tlr2, Unc93b1, Pycard, Nckap1l, Nod1, Tlr7, Tmem106a, Cd300ld, Rab7b","black","liver",0.129496402877698
"GO:0032637","interleukin-8 production",0,0,8.96614083144873,62,0.145161290322581,0.355139048896016,9,"Cd14, Cd2, Ptpn22, Ptprc, Tlr1, Tlr2, Pycard, Nod1, Tlr7","black","liver",0.145161290322581
"GO:0032640","tumor necrosis factor production",0,0,14.5068446283524,156,0.147435897435897,0.355681756621538,23,"Cd14, Cd2, Ccr5, Cyba, Fcgr3, Ifngr1, Ptpn22, Sirpa, Ptprc, Trim30a, Ccl2, Tlr1, Tyrobp, Oas1g, Ccl19, Tlr2, Axl, Clec7a, Pycard, Sash3, Nod1, Tmem106a, Cd300ld","black","liver",0.147435897435897
"GO:0032648","regulation of interferon-beta production",0,0,10.6831338371161,56,0.178571428571429,0.386459117308221,10,"Irf1, Ptpn22, Sirpa, Oas1g, Tlr2, Irf7, Pycard, Zc3hav1, Tlr7, Isg15","black","liver",0.178571428571429
"GO:0032649","regulation of type II interferon production",0,0,10.4737247229696,94,0.138297872340426,0.347063374020974,13,"Cd14, Cd2, H2-M3, Irf8, Ptpn22, Sirpa, Axl, Ripk3, Cd274, Pycard, Sash3, Tlr7, Isg15","black","liver",0.138297872340426
"GO:0032651","regulation of interleukin-1 beta production",0,0,9.0521470304194,74,0.135135135135135,0.344201451220915,10,"Casp4, Ccr5, Hk1, Sirpa, Tyrobp, Ccl19, Tlr2, Pycard, Nod1, Tmem106a","black","liver",0.135135135135135
"GO:0032675","regulation of interleukin-6 production",0,0,12.2321809188773,132,0.136363636363636,0.344481627884616,18,"Aif1, Ccr5, Cyba, Inpp5d, Ptpn22, Sirpa, Trim30a, Tlr1, Tyrobp, Tlr2, Unc93b1, Pycard, Nckap1l, Nod1, Tlr7, Tmem106a, Cd300ld, Rab7b","black","liver",0.136363636363636
"GO:0032677","regulation of interleukin-8 production",0,0,9.0541285397301,61,0.147540983606557,0.357587545167636,9,"Cd14, Cd2, Ptpn22, Ptprc, Tlr1, Tlr2, Pycard, Nod1, Tlr7","black","liver",0.147540983606557
"GO:0032680","regulation of tumor necrosis factor production",0,0,14.9083170422761,149,0.154362416107383,0.362514346682831,23,"Cd14, Cd2, Ccr5, Cyba, Fcgr3, Ifngr1, Ptpn22, Sirpa, Ptprc, Trim30a, Ccl2, Tlr1, Tyrobp, Oas1g, Ccl19, Tlr2, Axl, Clec7a, Pycard, Sash3, Nod1, Tmem106a, Cd300ld","black","liver",0.154362416107383
"GO:0032727","positive regulation of interferon-alpha production",0,0,8.66420236051365,22,0.227272727272727,0.428932027228889,5,"Ptpn22, Stat1, Irf7, Zc3hav1, Tlr7","black","liver",0.227272727272727
"GO:0032728","positive regulation of interferon-beta production",0,0,10.0537625449591,41,0.195121951219512,0.401217658828843,8,"Irf1, Ptpn22, Oas1g, Tlr2, Irf7, Zc3hav1, Tlr7, Isg15","black","liver",0.195121951219512
"GO:0032729","positive regulation of type II interferon production",0,0,8.55450746425663,67,0.134328358208955,0.343578423320653,9,"Cd14, Cd2, H2-M3, Irf8, Ptpn22, Pycard, Sash3, Tlr7, Isg15","black","liver",0.134328358208955
"GO:0032731","positive regulation of interleukin-1 beta production",0,0,10.5506917691955,47,0.191489361702128,0.397727122553644,9,"Casp4, Ccr5, Hk1, Tyrobp, Ccl19, Tlr2, Pycard, Nod1, Tmem106a","black","liver",0.191489361702128
"GO:0032732","positive regulation of interleukin-1 production",0,0,9.33084371145541,58,0.155172413793103,0.365231199928332,9,"Casp4, Ccr5, Hk1, Tyrobp, Ccl19, Tlr2, Pycard, Nod1, Tmem106a","black","liver",0.155172413793103
"GO:0032755","positive regulation of interleukin-6 production",0,0,10.1151992300566,86,0.13953488372093,0.348536121773016,12,"Aif1, Ccr5, Cyba, Tlr1, Tyrobp, Tlr2, Unc93b1, Pycard, Nod1, Tlr7, Tmem106a, Rab7b","black","liver",0.13953488372093
"GO:0032760","positive regulation of tumor necrosis factor production",0,0,15.3170615285751,90,0.2,0.402240913892395,18,"Cd14, Cd2, Ccr5, Cyba, Fcgr3, Ifngr1, Ptprc, Ccl2, Tlr1, Tyrobp, Oas1g, Ccl19, Tlr2, Clec7a, Pycard, Sash3, Nod1, Tmem106a","black","liver",0.2
"GO:0032943","mononuclear cell proliferation",0,0,10.9002692193624,285,0.087719298245614,0.283383838287088,25,"Aif1, Cd44, Cd86, Coro1a, Csf1, Inpp5d, Irf1, Itgal, Lgals3, Lst1, Msn, Prkcd, Ptpn22, Ptprc, Rac2, Ccl5, Tyrobp, Vcam1, Ccl19, Ripk3, Cd274, Pycard, Sash3, Nckap1l, Vsig4","black","liver",0.087719298245614
"GO:0032944","regulation of mononuclear cell proliferation",0,0,11.8675691568564,216,0.106481481481481,0.309169374261182,23,"Aif1, Cd44, Cd86, Coro1a, Csf1, Inpp5d, Irf1, Itgal, Lgals3, Lst1, Ptpn22, Ptprc, Rac2, Ccl5, Tyrobp, Vcam1, Ccl19, Ripk3, Cd274, Pycard, Sash3, Nckap1l, Vsig4","black","liver",0.106481481481481
"GO:0032946","positive regulation of mononuclear cell proliferation",0,0,9.16857170840938,133,0.105263157894737,0.308052482116988,14,"Aif1, Cd86, Coro1a, Csf1, Itgal, Ptpn22, Ptprc, Ccl5, Vcam1, Ccl19, Cd274, Pycard, Sash3, Nckap1l","black","liver",0.105263157894737
"GO:0034134","toll-like receptor 2 signaling pathway",0,0,8.47144112144261,15,0.266666666666667,0.457737708217063,4,"Cyba, Acod1, Tlr1, Tlr2","black","liver",0.266666666666667
"GO:0034154","toll-like receptor 7 signaling pathway",0,0,10.5594666465701,10,0.4,0.516397779494322,4,"Ptpn22, Unc93b1, Rsad2, Tlr7","black","liver",0.4
"GO:0034162","toll-like receptor 9 signaling pathway",0,0,8.79989883625725,14,0.285714285714286,0.468807230938495,4,"Ptpn22, Unc93b1, Rsad2, Rab7b","black","liver",0.285714285714286
