"GO_ID","Term","p.value","p.adj","z.score","set.size","set.mean","set.sd","num.overlap","Genes","module","tissue"
"GO:0090385","phagosome-lysosome fusion",6.66133814775094e-16,2.66161361956189e-13,8.08384145327796,11,0.0909090909090909,0.301511344577764,1,"Rab34","bisque4","adipose"
"GO:2001214","positive regulation of vasculogenesis",6.66133814775094e-16,2.66161361956189e-13,8.08384145327796,11,0.0909090909090909,0.301511344577764,1,"Adm","bisque4","adipose"
"GO:0015804","neutral amino acid transport",3.33066907387547e-15,1.30786186478472e-12,7.87485591910796,45,0.0444444444444444,0.208409077139993,2,"Sfxn1, Slc43a1","bisque4","adipose"
"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",3.33066907387547e-15,1.30786186478472e-12,7.87485591910796,45,0.0444444444444444,0.208409077139993,2,"Gstm1, Ptges","bisque4","adipose"
"GO:0030008","TRAPP complex",1.08801856413265e-14,4.06223324559364e-12,7.72928030497079,12,0.0833333333333333,0.288675134594813,1,"Trappc6b","bisque4","adipose"
"GO:0045906","negative regulation of vasoconstriction",1.08801856413265e-14,4.06223324559364e-12,7.72928030497079,12,0.0833333333333333,0.288675134594813,1,"Adm","bisque4","adipose"
"GO:0090110","COPII-coated vesicle cargo loading",1.08801856413265e-14,4.06223324559364e-12,7.72928030497079,12,0.0833333333333333,0.288675134594813,1,"Sec31b","bisque4","adipose"
"GO:0090177","establishment of planar polarity involved in neural tube closure",1.08801856413265e-14,4.06223324559364e-12,7.72928030497079,12,0.0833333333333333,0.288675134594813,1,"Sfrp5","bisque4","adipose"
"GO:0090178","regulation of establishment of planar polarity involved in neural tube closure",1.08801856413265e-14,4.06223324559364e-12,7.72928030497079,12,0.0833333333333333,0.288675134594813,1,"Sfrp5","bisque4","adipose"
"GO:1900426","positive regulation of defense response to bacterium",1.08801856413265e-14,4.06223324559364e-12,7.72928030497079,12,0.0833333333333333,0.288675134594813,1,"Rab34","bisque4","adipose"
"GO:0006692","prostanoid metabolic process",1.4210854715202e-14,5.22019703449557e-12,7.69516983430797,47,0.0425531914893617,0.204029708888579,2,"Gstm1, Ptges","bisque4","adipose"
"GO:0006693","prostaglandin metabolic process",1.4210854715202e-14,5.22019703449557e-12,7.69516983430797,47,0.0425531914893617,0.204029708888579,2,"Gstm1, Ptges","bisque4","adipose"
"GO:0001660","fever generation",1.20570220474292e-13,4.19234621572824e-11,7.41605145962927,13,0.0769230769230769,0.277350098112615,1,"Ptges","bisque4","adipose"
"GO:0008191","metalloendopeptidase inhibitor activity",1.20570220474292e-13,4.19234621572824e-11,7.41605145962927,13,0.0769230769230769,0.277350098112615,1,"Timp4","bisque4","adipose"
"GO:0021681","cerebellar granular layer development",1.20570220474292e-13,4.19234621572824e-11,7.41605145962927,13,0.0769230769230769,0.277350098112615,1,"Ophn1","bisque4","adipose"
"GO:0022858","alanine transmembrane transporter activity",1.20570220474292e-13,4.19234621572824e-11,7.41605145962927,13,0.0769230769230769,0.277350098112615,1,"Sfxn1","bisque4","adipose"
"GO:0030127","COPII vesicle coat",1.20570220474292e-13,4.19234621572824e-11,7.41605145962927,13,0.0769230769230769,0.277350098112615,1,"Sec31b","bisque4","adipose"
"GO:0032308","positive regulation of prostaglandin secretion",1.20570220474292e-13,4.19234621572824e-11,7.41605145962927,13,0.0769230769230769,0.277350098112615,1,"Ptges","bisque4","adipose"
"GO:0060026","convergent extension",1.20570220474292e-13,4.19234621572824e-11,7.41605145962927,13,0.0769230769230769,0.277350098112615,1,"Sfrp5","bisque4","adipose"
"GO:0010958","regulation of amino acid import across plasma membrane",9.5634611341211e-13,3.17967631138114e-10,7.13664839864628,14,0.0714285714285714,0.267261241912424,1,"Slc43a1","bisque4","adipose"
"GO:0042249","establishment of planar polarity of embryonic epithelium",9.5634611341211e-13,3.17967631138114e-10,7.13664839864628,14,0.0714285714285714,0.267261241912424,1,"Sfrp5","bisque4","adipose"
"GO:0060670","branching involved in labyrinthine layer morphogenesis",9.5634611341211e-13,3.17967631138114e-10,7.13664839864628,14,0.0714285714285714,0.267261241912424,1,"Adm","bisque4","adipose"
"GO:0097084","vascular associated smooth muscle cell development",9.5634611341211e-13,3.17967631138114e-10,7.13664839864628,14,0.0714285714285714,0.267261241912424,1,"Adm","bisque4","adipose"
"GO:1903789","regulation of amino acid transmembrane transport",9.5634611341211e-13,3.17967631138114e-10,7.13664839864628,14,0.0714285714285714,0.267261241912424,1,"Slc43a1","bisque4","adipose"
"GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway",9.5634611341211e-13,3.17967631138114e-10,7.13664839864628,14,0.0714285714285714,0.267261241912424,1,"Sfrp5","bisque4","adipose"
"GO:0001767","establishment of lymphocyte polarity",5.76472203306366e-12,1.83624537486748e-09,6.88534604969363,15,0.0666666666666667,0.258198889747161,1,"Dock8","bisque4","adipose"
"GO:0001768","establishment of T cell polarity",5.76472203306366e-12,1.83624537486748e-09,6.88534604969363,15,0.0666666666666667,0.258198889747161,1,"Dock8","bisque4","adipose"
"GO:0031650","regulation of heat generation",5.76472203306366e-12,1.83624537486748e-09,6.88534604969363,15,0.0666666666666667,0.258198889747161,1,"Ptges","bisque4","adipose"
"GO:0032306","regulation of prostaglandin secretion",5.76472203306366e-12,1.83624537486748e-09,6.88534604969363,15,0.0666666666666667,0.258198889747161,1,"Ptges","bisque4","adipose"
"GO:0032328","alanine transport",5.76472203306366e-12,1.83624537486748e-09,6.88534604969363,15,0.0666666666666667,0.258198889747161,1,"Sfxn1","bisque4","adipose"
"GO:2001212","regulation of vasculogenesis",5.76472203306366e-12,1.83624537486748e-09,6.88534604969363,15,0.0666666666666667,0.258198889747161,1,"Adm","bisque4","adipose"
"GO:0015179","L-amino acid transmembrane transporter activity",1.46493928099289e-11,4.63388779508516e-09,6.75133310885293,60,0.0333333333333333,0.181020334719393,2,"Sfxn1, Slc43a1","bisque4","adipose"
"GO:0000470","maturation of LSU-rRNA",2.78161937927734e-11,8.44685084840554e-09,6.65769148903096,16,0.0625,0.25,1,"Las1l","bisque4","adipose"
"GO:0001771","immunological synapse formation",2.78161937927734e-11,8.44685084840554e-09,6.65769148903096,16,0.0625,0.25,1,"Dock8","bisque4","adipose"
"GO:0001845","phagolysosome assembly",2.78161937927734e-11,8.44685084840554e-09,6.65769148903096,16,0.0625,0.25,1,"Rab34","bisque4","adipose"
"GO:0008559","ABC-type xenobiotic transporter activity",2.78161937927734e-11,8.44685084840554e-09,6.65769148903096,16,0.0625,0.25,1,"Abca8a","bisque4","adipose"
"GO:0030687","preribosome, large subunit precursor",2.78161937927734e-11,8.44685084840554e-09,6.65769148903096,16,0.0625,0.25,1,"Las1l","bisque4","adipose"
"GO:0045198","establishment of epithelial cell apical/basal polarity",2.78161937927734e-11,8.44685084840554e-09,6.65769148903096,16,0.0625,0.25,1,"Ophn1","bisque4","adipose"
"GO:0006900","vesicle budding from membrane",3.29913873997612e-11,9.95203772224583e-09,6.63256000408848,62,0.032258064516129,0.178127043949975,2,"Trappc6b, Sec31b","bisque4","adipose"
"GO:0046943","carboxylic acid transmembrane transporter activity",6.09592376576984e-11,1.82677189165011e-08,6.54136666178107,138,0.0217391304347826,0.146361780757108,3,"Sfxn1, Slc43a3, Slc43a1","bisque4","adipose"
"GO:0005342","organic acid transmembrane transporter activity",7.27644611231426e-11,2.16628836873147e-08,6.51484555818022,139,0.0215827338129496,0.14584217692178,3,"Sfxn1, Slc43a3, Slc43a1","bisque4","adipose"
"GO:0002031","G protein-coupled receptor internalization",1.11730624752227e-10,3.22109490978729e-08,6.45016202118781,17,0.0588235294117647,0.242535625036333,1,"Adm","bisque4","adipose"
"GO:0006730","one-carbon metabolic process",1.11730624752227e-10,3.22109490978729e-08,6.45016202118781,17,0.0588235294117647,0.242535625036333,1,"Sfxn1","bisque4","adipose"
"GO:0032310","prostaglandin secretion",1.11730624752227e-10,3.22109490978729e-08,6.45016202118781,17,0.0588235294117647,0.242535625036333,1,"Ptges","bisque4","adipose"
"GO:0051956","negative regulation of amino acid transport",1.11730624752227e-10,3.22109490978729e-08,6.45016202118781,17,0.0588235294117647,0.242535625036333,1,"Slc43a1","bisque4","adipose"
"GO:0060712","spongiotrophoblast layer development",1.11730624752227e-10,3.22109490978729e-08,6.45016202118781,17,0.0588235294117647,0.242535625036333,1,"Adm","bisque4","adipose"
"GO:0015807","L-amino acid transport",1.44562140036442e-10,4.1413870934968e-08,6.41100647225587,66,0.0303030303030303,0.172733406835012,2,"Sfxn1, Slc43a1","bisque4","adipose"
"GO:0004602","glutathione peroxidase activity",3.85152132409416e-10,1.0762993638803e-07,6.25992928000223,18,0.0555555555555556,0.235702260395516,1,"Ptges","bisque4","adipose"
"GO:0004890","GABA-A receptor activity",3.85152132409416e-10,1.0762993638803e-07,6.25992928000223,18,0.0555555555555556,0.235702260395516,1,"Gabrr2","bisque4","adipose"
"GO:0030742","GTP-dependent protein binding",3.85152132409416e-10,1.0762993638803e-07,6.25992928000223,18,0.0555555555555556,0.235702260395516,1,"Rab34","bisque4","adipose"
"GO:1902711","GABA-A receptor complex",3.85152132409416e-10,1.0762993638803e-07,6.25992928000223,18,0.0555555555555556,0.235702260395516,1,"Gabrr2","bisque4","adipose"
"GO:0048488","synaptic vesicle endocytosis",9.77516290134872e-10,2.71499189119777e-07,6.1130387228007,72,0.0277777777777778,0.165488795605771,2,"Sncg, Ophn1","bisque4","adipose"
"GO:0006684","sphingomyelin metabolic process",1.16715037634663e-09,3.12727644956405e-07,6.08469256520345,19,0.0526315789473684,0.229415733870562,1,"Abca8a","bisque4","adipose"
"GO:0042759","long-chain fatty acid biosynthetic process",1.16715037634663e-09,3.12727644956405e-07,6.08469256520345,19,0.0526315789473684,0.229415733870562,1,"Gstm1","bisque4","adipose"
"GO:0043116","negative regulation of vascular permeability",1.16715037634663e-09,3.12727644956405e-07,6.08469256520345,19,0.0526315789473684,0.229415733870562,1,"Adm","bisque4","adipose"
"GO:1900424","regulation of defense response to bacterium",1.16715037634663e-09,3.12727644956405e-07,6.08469256520345,19,0.0526315789473684,0.229415733870562,1,"Rab34","bisque4","adipose"
"GO:1902710","GABA receptor complex",1.16715037634663e-09,3.12727644956405e-07,6.08469256520345,19,0.0526315789473684,0.229415733870562,1,"Gabrr2","bisque4","adipose"
"GO:1905354","exoribonuclease complex",1.16715037634663e-09,3.12727644956405e-07,6.08469256520345,19,0.0526315789473684,0.229415733870562,1,"Las1l","bisque4","adipose"
"GO:0015171","amino acid transmembrane transporter activity",1.3041894231236e-09,3.47402504229708e-07,6.06687997386165,73,0.0273972602739726,0.164367705983163,2,"Sfxn1, Slc43a1","bisque4","adipose"
"GO:0001738","morphogenesis of a polarized epithelium",2.26916663237375e-09,5.97459769390893e-07,5.97726375169183,75,0.0266666666666667,0.162192189412149,2,"Sfrp5, Ophn1","bisque4","adipose"
"GO:0140238","presynaptic endocytosis",2.26916663237375e-09,5.97459769390893e-07,5.97726375169183,75,0.0266666666666667,0.162192189412149,2,"Sncg, Ophn1","bisque4","adipose"
"GO:0012507","ER to Golgi transport vesicle membrane",3.16970782954229e-09,8.11124672110401e-07,5.92255861163269,20,0.05,0.223606797749979,1,"Sec31b","bisque4","adipose"
"GO:0016917","GABA receptor activity",3.16970782954229e-09,8.11124672110401e-07,5.92255861163269,20,0.05,0.223606797749979,1,"Gabrr2","bisque4","adipose"
"GO:0031649","heat generation",3.16970782954229e-09,8.11124672110401e-07,5.92255861163269,20,0.05,0.223606797749979,1,"Ptges","bisque4","adipose"
"GO:0035089","establishment of apical/basal cell polarity",3.16970782954229e-09,8.11124672110401e-07,5.92255861163269,20,0.05,0.223606797749979,1,"Ophn1","bisque4","adipose"
"GO:0035809","regulation of urine volume",3.16970782954229e-09,8.11124672110401e-07,5.92255861163269,20,0.05,0.223606797749979,1,"Adm","bisque4","adipose"
"GO:0032305","positive regulation of icosanoid secretion",7.83578646412764e-09,1.98288929689452e-06,5.77195323712955,21,0.0476190476190476,0.218217890235992,1,"Ptges","bisque4","adipose"
"GO:0051043","regulation of membrane protein ectodomain proteolysis",7.83578646412764e-09,1.98288929689452e-06,5.77195323712955,21,0.0476190476190476,0.218217890235992,1,"Timp4","bisque4","adipose"
"GO:0003333","amino acid transmembrane transport",1.01614421321727e-08,2.54315213802455e-06,5.72801193231458,81,0.0246913580246914,0.156149659139502,2,"Sfxn1, Slc43a1","bisque4","adipose"
"GO:0036465","synaptic vesicle recycling",1.01614421321727e-08,2.54315213802455e-06,5.72801193231458,81,0.0246913580246914,0.156149659139502,2,"Sncg, Ophn1","bisque4","adipose"
"GO:0032890","regulation of organic acid transport",1.59701267765655e-08,3.97507800367518e-06,5.65080167134934,83,0.0240963855421687,0.154280676631581,2,"Ptges, Slc43a1","bisque4","adipose"
"GO:0018200","peptidyl-glutamic acid modification",1.78591652577609e-08,4.32704775261174e-06,5.63155533735127,22,0.0454545454545455,0.21320071635561,1,"Agbl3","bisque4","adipose"
"GO:0035459","vesicle cargo loading",1.78591652577609e-08,4.32704775261174e-06,5.63155533735127,22,0.0454545454545455,0.21320071635561,1,"Sec31b","bisque4","adipose"
"GO:0061162","establishment of monopolar cell polarity",1.78591652577609e-08,4.32704775261174e-06,5.63155533735127,22,0.0454545454545455,0.21320071635561,1,"Ophn1","bisque4","adipose"
"GO:2000050","regulation of non-canonical Wnt signaling pathway",1.78591652577609e-08,4.32704775261174e-06,5.63155533735127,22,0.0454545454545455,0.21320071635561,1,"Sfrp5","bisque4","adipose"
"GO:2000114","regulation of establishment of cell polarity",1.78591652577609e-08,4.32704775261174e-06,5.63155533735127,22,0.0454545454545455,0.21320071635561,1,"Dock8","bisque4","adipose"
"GO:0030859","polarized epithelial cell differentiation",3.79259927907327e-08,8.99754672717644e-06,5.50024684007561,23,0.0434782608695652,0.208514414057075,1,"Ophn1","bisque4","adipose"
"GO:0036336","dendritic cell migration",3.79259927907327e-08,8.99754672717644e-06,5.50024684007561,23,0.0434782608695652,0.208514414057075,1,"Dock8","bisque4","adipose"
"GO:0042537","benzene-containing compound metabolic process",3.79259927907327e-08,8.99754672717644e-06,5.50024684007561,23,0.0434782608695652,0.208514414057075,1,"Gstm1","bisque4","adipose"
"GO:0061339","establishment or maintenance of monopolar cell polarity",3.79259927907327e-08,8.99754672717644e-06,5.50024684007561,23,0.0434782608695652,0.208514414057075,1,"Ophn1","bisque4","adipose"
"GO:0032370","positive regulation of lipid transport",6.64725745558314e-08,1.56882164301457e-05,5.40045367764827,90,0.0222222222222222,0.14823135407897,2,"Ptges, Abca8a","bisque4","adipose"
"GO:0004181","metallocarboxypeptidase activity",7.57059588352149e-08,1.75939103313471e-05,5.37707424970126,24,0.0416666666666667,0.204124145231932,1,"Agbl3","bisque4","adipose"
"GO:0021895","cerebral cortex neuron differentiation",7.57059588352149e-08,1.75939103313471e-05,5.37707424970126,24,0.0416666666666667,0.204124145231932,1,"Ophn1","bisque4","adipose"
"GO:0099558","maintenance of synapse structure",7.57059588352149e-08,1.75939103313471e-05,5.37707424970126,24,0.0416666666666667,0.204124145231932,1,"Ophn1","bisque4","adipose"
"GO:0042177","negative regulation of protein catabolic process",9.60514479064756e-08,2.22088500108628e-05,5.33403981489057,92,0.0217391304347826,0.14662959759729,2,"Ophn1, Timp4","bisque4","adipose"
"GO:0008514","organic anion transmembrane transporter activity",9.90148747437303e-08,2.27784219423076e-05,5.32852260633244,197,0.0152284263959391,0.122772286326589,3,"Sfxn1, Slc43a3, Slc43a1","bisque4","adipose"
"GO:0001843","neural tube closure",1.14786530724942e-07,2.62740023845281e-05,5.30160891967818,93,0.021505376344086,0.145847942232276,2,"Adm, Sfrp5","bisque4","adipose"
"GO:0060606","tube closure",1.36663943495208e-07,3.10398668483602e-05,5.26967711763397,94,0.0212765957446809,0.145078651583462,2,"Adm, Sfrp5","bisque4","adipose"
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Tsr2","bisque4","adipose"
"GO:0001516","prostaglandin biosynthetic process",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Ptges","bisque4","adipose"
"GO:0002026","regulation of the force of heart contraction",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Adm","bisque4","adipose"
"GO:0002029","desensitization of G protein-coupled receptor signaling pathway",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Adm","bisque4","adipose"
"GO:0008209","androgen metabolic process",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Adm","bisque4","adipose"
"GO:0010460","positive regulation of heart rate",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Adm","bisque4","adipose"
"GO:0017147","Wnt-protein binding",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Sfrp5","bisque4","adipose"
"GO:0022401","negative adaptation of signaling pathway",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Adm","bisque4","adipose"
"GO:0046457","prostanoid biosynthetic process",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Ptges","bisque4","adipose"
"GO:0071339","MLL1 complex",1.43103667138433e-07,3.10398668483602e-05,5.26121873728571,25,0.04,0.2,1,"Las1l","bisque4","adipose"
"GO:0000460","maturation of 5.8S rRNA",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Las1l","bisque4","adipose"
"GO:0010875","positive regulation of cholesterol efflux",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Abca8a","bisque4","adipose"
"GO:0015732","prostaglandin transport",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Ptges","bisque4","adipose"
"GO:0032303","regulation of icosanoid secretion",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Ptges","bisque4","adipose"
"GO:0032878","regulation of establishment or maintenance of cell polarity",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Dock8","bisque4","adipose"
"GO:0032891","negative regulation of organic acid transport",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Slc43a1","bisque4","adipose"
"GO:0036342","post-anal tail morphogenesis",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Sfrp5","bisque4","adipose"
"GO:0044665","MLL1/2 complex",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Las1l","bisque4","adipose"
"GO:0070233","negative regulation of T cell apoptotic process",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Dock8","bisque4","adipose"
"GO:0090382","phagosome maturation",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Rab34","bisque4","adipose"
"GO:0099022","vesicle tethering",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Trappc6b","bisque4","adipose"
"GO:1900242","regulation of synaptic vesicle endocytosis",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Ophn1","bisque4","adipose"
"GO:1902555","endoribonuclease complex",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Las1l","bisque4","adipose"
"GO:2000193","positive regulation of fatty acid transport",2.57760677246921e-07,5.24151734312377e-05,5.15197261859383,26,0.0384615384615385,0.196116135138184,1,"Ptges","bisque4","adipose"
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",3.1032942104936e-07,6.28244672391038e-05,5.1170633455702,99,0.0202020202020202,0.141406778970226,2,"Trappc6b, Sec31b","bisque4","adipose"
"GO:0014020","primary neural tube formation",3.62112027918471e-07,7.29831985472847e-05,5.08786759720153,100,0.02,0.14070529413629,2,"Adm, Sfrp5","bisque4","adipose"
"GO:0007214","gamma-aminobutyric acid signaling pathway",4.44778512465049e-07,8.77041612241688e-05,5.04872066773685,27,0.037037037037037,0.192450089729875,1,"Gabrr2","bisque4","adipose"
"GO:0023058","adaptation of signaling pathway",4.44778512465049e-07,8.77041612241688e-05,5.04872066773685,27,0.037037037037037,0.192450089729875,1,"Adm","bisque4","adipose"
"GO:0060713","labyrinthine layer morphogenesis",4.44778512465049e-07,8.77041612241688e-05,5.04872066773685,27,0.037037037037037,0.192450089729875,1,"Adm","bisque4","adipose"
"GO:0070971","endoplasmic reticulum exit site",4.44778512465049e-07,8.77041612241688e-05,5.04872066773685,27,0.037037037037037,0.192450089729875,1,"Sec31b","bisque4","adipose"
"GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization",4.44778512465049e-07,8.77041612241688e-05,5.04872066773685,27,0.037037037037037,0.192450089729875,1,"Ophn1","bisque4","adipose"
"GO:0006901","vesicle coating",7.38615160145173e-07,0.000143165619338777,4.95092513366357,28,0.0357142857142857,0.188982236504614,1,"Trappc6b","bisque4","adipose"
"GO:0021533","cell differentiation in hindbrain",7.38615160145173e-07,0.000143165619338777,4.95092513366357,28,0.0357142857142857,0.188982236504614,1,"Ophn1","bisque4","adipose"
"GO:0042178","xenobiotic catabolic process",7.38615160145173e-07,0.000143165619338777,4.95092513366357,28,0.0357142857142857,0.188982236504614,1,"Gstm1","bisque4","adipose"
"GO:0090114","COPII-coated vesicle budding",7.38615160145173e-07,0.000143165619338777,4.95092513366357,28,0.0357142857142857,0.188982236504614,1,"Sec31b","bisque4","adipose"
